"pubkey","epochs_delegation_criteria_met_last_10","no_epochs_at_least_100_stake","max_observed_commission_last_10","max_observed_mev_commission_last_10","avg_activated_stake_lamports_last_10"
"BXf5pMTSWJdfwaiRYpwJjkTUuUe2sdvcJx7X7UNbyGe1",0,114,-Infinity,-Infinity,205137
"9Gko8QZBbV5SrEvHKtQHcMrGGSfgFP3KJUozEGifu25x",10,117,-Infinity,-Infinity,204901
"D4mLBafAJjpRABT5Tyj6UhuwJ8DLRk74JzyuTMUdU9Fz",10,117,-Infinity,-Infinity,204763
"6anBvYWGwkkZPAaPF6BmzF6LUPfP2HFVhQUAWckKH9LZ",10,115,-Infinity,-Infinity,203412
"8inoRcYLtHdDL1qHWvGph7pkJKuJdrE2kNkFpjcYaYHf",10,117,-Infinity,-Infinity,202962
"845yWKspevkXJP3aUrXHsYPJAwmhmeFFzRGA93LC1Yfp",0,116,-Infinity,-Infinity,202840
"DimavhUqvCpWjUZqSFZGLqBiUVUYQ5jZEaCHutKKVs45",10,117,-Infinity,-Infinity,202662
"J6XZBDuUpuBzgcVGmY8NgHQYKbGZegoYmbpadAKo1qRw",0,116,-Infinity,-Infinity,201472
"voEskim7SFWrPx1tV2PVisqyrJejxmDEARX11mtZ5vo",10,117,-Infinity,-Infinity,199732
"tri1cHBy47fPyhCvrCf6FnR7Mz6XdSoSBah2FsZVQeT",2,43,-Infinity,-Infinity,199314
"HWeDLvzf8PhbYCuNFXB9E3fiCaz8RCtHW8b52iPAboCJ",10,118,-Infinity,-Infinity,197343
"GNZ1PAAS33davY4Q1BMEpZEpVBtRtGvSpcTH5wYVkkVt",10,117,-Infinity,-Infinity,196333
"gangtRyGPTvYWb8K3xS2feJQaCks4iJ7rytFUPtVqSY",7,117,-Infinity,-Infinity,195914
"AAhcGqPdM9WdjhVH6T4vAQLvoDFrYQqirkxCdvxoKhgp",10,116,-Infinity,-Infinity,195565
"cover89z945JotsCRGdbjakJm4rnL5XspFSPgN1mVZj",10,117,-Infinity,-Infinity,195380
"DfpdmTsSCBPxCDwZwgBMfjjV8mF8xHkGRcXP8dJBVmrq",10,115,-Infinity,-Infinity,192120
"EsEtxoyhFTgfvudcy2VwwQJ1qA6BScLUW39PKpYczuxF",0,116,-Infinity,-Infinity,188208
"5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS",10,116,-Infinity,-Infinity,187594
"6tajb2FFdjiRJLrdwfKQsijHGmeVFcTcXJn6NH3BEoLW",0,117,-Infinity,-Infinity,186753
"AE6xdVD5e92ZgevjWAamoF5kuAu88AvmUv4RRdBcoyz3",10,117,-Infinity,-Infinity,185641
"FCvNkHa4U3yh7AXWGGL2jWLWiSRouR8EtzY5WVTHKTHa",10,117,-Infinity,-Infinity,185580
"2EWi8L6xp62VgTqFo3LnhoSP5sL9CWqYxvK7UA63qK9x",9,116,-Infinity,-Infinity,185501
"3uvqr8aX2fS3W9XHdud5avRGbUtY9uswBGmr9S2N7uF2",10,117,-Infinity,-Infinity,182277
"CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9",10,116,-Infinity,-Infinity,180445
"7Eg46UwGgsufXdd9C9kF27UAyD2t4VdmCdVTtPFoqxCy",0,117,-Infinity,-Infinity,179364
"3UmhLuNdgE2NYDSfXmbu5DhPRxWUK8JwiRcG6tXV4JGc",10,84,-Infinity,-Infinity,178823
"Ehdn9LdjTAURQSMoDPERXLehtvzy7QD762wwPkzGT7RS",10,117,-Infinity,-Infinity,176951
"1KXz4xKV2viJCGpxqnQqdf2J45vQr5USdmtcJLTaHkm",0,116,-Infinity,-Infinity,175766
"TahoeLA91rRRqaWWBft1KvWLEjv87Zqe2qaDqSG69fm",10,82,-Infinity,-Infinity,174692
"HjQugFHAUm7XbaZhmjnGioNUccdMUnFmwFTJgepm5q3n",0,39,-Infinity,-Infinity,173172
"Fy6zNoZ1eCPpQX3JXeQ9Yd1HW1BFL8rrFmDvYYDnuxjT",10,115,-Infinity,-Infinity,170374
"BCRg6hEiLbrdgaTUbUbuz8deDcbyCgP37fCBMGqNhhq7",10,117,-Infinity,-Infinity,170058
"8ge8UzG9FyW4NDZ6zzZiUypnbcNQ3nUfTBKndxsmWqSB",7,118,-Infinity,-Infinity,169580
"9tedbEYypEKXAMkHcg42rn3fXY1B8hB6cdE3ZTFouXLL",0,118,-Infinity,-Infinity,168618
"H7fXvnLCKtZqJBTipxeseabGfAZUdHJ9XuP6hCKrbvUb",10,117,-Infinity,-Infinity,167466
"8oS362Q9oat7QVNKJvMm91SXJjc5vBPwW7gaEHZ9wCDd",0,116,-Infinity,-Infinity,163616
"Hi8vxcjvAoLSDB9a9xjreJBFurMg41UQhNndx3qS1BJW",0,116,-Infinity,-Infinity,163380
"5XGMWvqZSBk1fktPtxbwaMF5dhkbrtchpwd4xiXG9q8u",10,118,-Infinity,-Infinity,162160
"8guXF5HQVU4g71ZCnn6aEJxQyb59NaEc4XCGjF5arsiH",2,116,-Infinity,-Infinity,161658
"CJ1GZixWD1WzozqZMm3v9dY2xboRYZfQuuEHzawAthen",10,117,-Infinity,-Infinity,161536
"2ZiMfQaT59j86HVWCvspuMtBotnVBeTc3BKk3kKpwgKP",10,65,-Infinity,-Infinity,160918
"GMpKrAwQ9oa4sJqEYQezLr8Z2TUAU72tXD4iMyfoJjbh",0,117,-Infinity,-Infinity,159910
"Cc7UtVq4G25VbC3w6Ccs2XL2xikjc926q1sHp8zfddoL",9,118,-Infinity,-Infinity,158932
"GptPXjYUBUjxpRmueH6F5JcqizvjPTRDShTJQ8Vp6uN1",0,117,-Infinity,-Infinity,158832
"EcjtYtuxBuupjeyXNdttATwoQoNL5Ck7bmrqDCj3ALT4",0,117,-Infinity,-Infinity,158777
"AXA7ztxJGz77RHmocYQ6MEbPYHbpc3TmhtQqZGrdzqo1",10,117,-Infinity,-Infinity,157402
"GwjRJdT9nKmegq6a8nyvEPfoQZUSPp6N4KmWAUMo76aU",0,118,-Infinity,-Infinity,157181
"6hkfqeNAbURk7CmAQsP4Qm6WwHVF4LxHupEvQf7Tkrf1",10,117,-Infinity,-Infinity,155851
"AWmcz3z2p3NRhB1A47MxjGx1VXGHAyM9Kvf9qD5ogzkP",0,118,-Infinity,-Infinity,153830
"FuvD3qqrVjuh355sBs1u8bUS3aU8NgknymLskPvtAc6N",0,15,-Infinity,-Infinity,153827
"7tr5vUb3j36k4p9bs2tr1GwRFoSsEWd4LEut8e8HJZEv",10,116,-Infinity,-Infinity,152633
"GZgVV7MMweKm11hh8z8Nui9kRo3VxUVr2qgmkDdtJesa",10,117,-Infinity,-Infinity,152518
"EKUh585fWD7LeDRHgmYd9EXpQnY6KNbNAhyBi3FuVw6Y",10,116,-Infinity,-Infinity,151400
"q1phrX11VjA2XEPqsTFMYRfrTZiwUeG7HCVz3d6V5Ua",10,115,-Infinity,-Infinity,150144
"HVuzQEZtxQycpfJsLNAeykrqT2vLzKtUyKaAnNsnKy1A",10,118,-Infinity,-Infinity,148966
"P4f3F3VfMhKvpGQXg2MuvLfWmZui41gvcH9XKtYDiFX",10,118,-Infinity,-Infinity,148959
"J5L2z5rVWQHFeM8PzSSTnDedLrYgnK6WKxU4X8hh4qry",10,117,-Infinity,-Infinity,148582
"8vyuJTHSDkx7k1zymea4TMsgvixf3rCYBXHPDQajePkE",0,117,-Infinity,-Infinity,147914
"4v2os15BGgAnqiy76YvPmAywp5xKh9jfBPfnQGzUVc9c",10,116,-Infinity,-Infinity,145175
"HQuUQmerqwvBRFo1moWgNPpcc43EJxGUQZmgrrmqA9sA",9,116,-Infinity,-Infinity,144263
"DTwEEF6VSrmTBYkDcj3BKAc52qhvP8CEQUEAMMT1cG3",0,62,-Infinity,-Infinity,144206
"CwSZ17woioM2bqEbaswZJYvx5pemN6t3shBcU6zqPHyG",1,117,-Infinity,-Infinity,143174
"HiLaiF6HAUL2kYBsHcVb3CDws9c3dEphtfPbzDnKYFYB",10,115,-Infinity,-Infinity,142930
"CiTYUYPAPHdcri5yEfsmqVcs54J6j8X1QaiFLgYqMVe",10,116,-Infinity,-Infinity,141959
"4K4qpgksvHbKnk8mpMNncHxihMN1ayidQ8odqJKaN7mH",10,118,-Infinity,-Infinity,141910
"4tuMshQNpAFpy1YtEHnSsE5EPN1mAT8FevWvn2UPJHNM",10,118,-Infinity,-Infinity,141827
"DSRnpPkLWLA5V2TZo3AJwe2eGfkZ4ZaCwRf2v7e4aXg7",10,116,-Infinity,-Infinity,141796
"9vNLTLdwAdHw8EdiZrLzDtUpm3hp7E2MGaNi6SmdfBGz",10,118,-Infinity,-Infinity,140660
"H9p8zGs56CnL4b7RrbwQ6htc6V4K8PUtKvqH2m7hYAtL",10,116,-Infinity,-Infinity,140364
"74UYnazXV25u3SCTsx6AHfPak8nennsxYTMhaeHbvuE6",9,60,-Infinity,-Infinity,138094
"NDf9Pv6TAxTDPR6ud3djsd2Ux1WS2m2YfTw4qEmSnQH",10,117,-Infinity,-Infinity,138046
"5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T",0,115,-Infinity,-Infinity,135801
"H3GhqPMwvGLdxWg3QJGjXDSkFSJCsFk3Wx9XBTdYZykc",0,118,-Infinity,-Infinity,134007
"644K33yWfSzc32VvY5fRUfUqphw8LTaLQntCkyEpJ8h7",0,117,-Infinity,-Infinity,133923
"Atw2Wond9H3DHfgg5NGqi4dxMwF3Nrgdhm39x2oK8MCW",10,52,-Infinity,-Infinity,133633
"FMKT6kHBkmPf3LjZV5tpo3oR4m32rF8nF8JtC3WWcWoN",10,65,-Infinity,-Infinity,133384
"GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD",0,116,-Infinity,-Infinity,132208
"2Y2opv8Kq8zFATg6ipqb2AjgCf18tkv1CLMLXQGif2NH",0,118,-Infinity,-Infinity,131898
"83c5NZebvsUQsL3e9xb37nHiYchLCudDYtQ5Z3gLnLxv",0,118,-Infinity,-Infinity,131667
"9V3mbi8z9MHicFQN9n9CGEMfuX4yKaBjJNuzyTUxaWXi",10,115,-Infinity,-Infinity,130804
"55gncCYVFXYZhjD5a3aemVVtiHaVwfzu2R4axgamGLwV",10,118,-Infinity,-Infinity,130768
"ASrBTnxfvt8uY164wRrM9xXP925yoHzoRBnVYU5s7DEs",10,118,-Infinity,-Infinity,130131
"77hUX7gpQov27qQTBDyJKJXNwm7apatfhEdsStC3YUb8",10,116,-Infinity,-Infinity,129380
"78QvBqfkWbDbyo1DMb2ku42r1UfxecwptjbPWJqxkX6E",0,117,-Infinity,-Infinity,128868
"7X7oVv6K6wawMNzVriczSAEk18GzqyrYrvqyJbwLAY3s",0,117,-Infinity,-Infinity,128655
"abc1zP7ihWsgQW8z5YmfQNqMckJE5Dfx8fwUNMNVNkY",0,117,-Infinity,-Infinity,127988
"FGRz29GorTc2T6MARp1XF9ZMJzVVNfdfNS4rHUXJPgVa",0,28,-Infinity,-Infinity,127450
"Dcoj98wWiKhA4iqxcSg7NtuR2miA7tZqtycMdkPo8XDw",10,118,-Infinity,-Infinity,127425
"9KCBBdzx4cGZg14YaqBuZd1tGUvo9ohYnW7KEqQes1E1",10,116,-Infinity,-Infinity,125137
"7x7jzvQgZ5PHdkZKrzUy2sXgpb3YxY8XjLqrZgd6nbGy",10,116,-Infinity,-Infinity,123652
"27MtjMSAQ2BGkXNuJEJkxFyCJT8dugGAaHJ9T7Gc6x4x",0,117,-Infinity,-Infinity,123006
"7kge23FTbCXc6dZxMPQfAWLnVFTgGzio5wpXUo9si2mV",0,115,-Infinity,-Infinity,121352
"5wYHvcKbCHPsT9dhEZaVZzoVY1qA7bosKRzKczpcaXpq",10,116,-Infinity,-Infinity,120974
"2ZuVhyBsUbTh27LBCQH3BkenjPp86gUZiNBKmhPsTRpT",0,56,-Infinity,-Infinity,120493
"BTquv7QcKQU48GyQEspnpseM7dKjMiXSb2XF1TF8BnfZ",10,117,-Infinity,-Infinity,120323
"vahVByZszdHguLa7U7GLz8UdUFN85mcwdkefiqVjtGt",10,117,-Infinity,-Infinity,119768
"9jVU1ET9Xxqnrsqjw8FGxmHgcXs6Hbj1HECckWqn2LUD",0,25,-Infinity,-Infinity,117710
"5WPxGiB6zBXNJp8JN3WhSKDuTY3ZBX6dBDcbtVMQAJLX",10,117,-Infinity,-Infinity,117426
"G2Qvt31y3wQDqLvnZTf1Lj91JrZ8rKUhtCP5kVJxXS9",9,117,-Infinity,-Infinity,116904
"6559KMdiUseNSAkRcK9WcFcNTppoj6jWtKVedpMkBYCn",10,116,-Infinity,-Infinity,115937
"EHhxJpoAZXSSmUBhUXUMNd29verm4WdmaHQ2eZtU7fWR",0,118,-Infinity,-Infinity,115489
"G9oM5tuM9E9r4Q9N5cNbm7NbT8bGuaQFdJ7QTPXVYHeJ",10,117,-Infinity,-Infinity,113171
"9V3Yy2fYZt65so3xg6wmnUiG1mDQvgkTJYTsn3YPkgLH",10,117,-Infinity,-Infinity,112793
"B1UaJwhZ9rmB6rUwCikMCkYEPVgpGYgmmrKqfAHCZanw",0,117,-Infinity,-Infinity,110927
"Eb1oa4AfSUb5bHrKnNdSkZwjoAofMcLnkF7LgYBAyfsY",10,117,-Infinity,-Infinity,109631
"Ha5QeKj9o3u1116qohTcSqEhPRJgUUKSLxS1n5Phgq85",10,118,-Infinity,-Infinity,108979
"DnHUCbu4unnxGukqp5hJWZL6a1P5Msb491f6iybbRCF5",10,117,-Infinity,-Infinity,108577
"8vT4MgBeZQmYN44DXwHd2BLM7Z6io186nJk3FQEwy58f",10,118,-Infinity,-Infinity,105932
"AddV9GtVTtepbNa7MBNDx81wTMRgnXf8nzhRuyinVab5",10,116,-Infinity,-Infinity,104777
"HFLsfstZkJeWDgVEA5fmXeea876Ad9f1VxrbXk386bBY",10,26,-Infinity,-Infinity,104160
"6F4gdYb1sqHGMeFaeEcqt8N6S2anHre2BkZM7QWo8r6N",10,87,-Infinity,-Infinity,103371
"4DcSke272vfn4QQK49RNzPPj9pYasbyjoiY1a5UxLDH1",0,53,-Infinity,-Infinity,103127
"BDn3HiXMTym7ZQofWFxDb7ZGQX6GomQzJYKfytTAqd5g",0,117,-Infinity,-Infinity,103107
"FwnUt6MUucm4mKKGfRVcKo7W82MTusfZ2sDhnc8k6F5i",10,85,-Infinity,-Infinity,102971
"6yg4Usyr8VkvY8m7wrbLHegKVnKaAQmEwS6cuGnwB6wT",0,116,-Infinity,-Infinity,102227
"AY271jdvcyo5VzBiWsMGLEjpZFFrarq8FDydJHLmYgCG",10,117,-Infinity,-Infinity,101230
"GxMWXbj3xLVf9bK4rspJ3yjg7cmaLhZX6325brY8J1wi",10,54,-Infinity,-Infinity,100652
"7MMhQedcxv1ZLMthZsDtPYy14reJMYF1FbBVMba2FGK2",5,117,-Infinity,-Infinity,100473
"EkLA4nA5jtM2t2FkNWo6XWAyvQyaJJUZoX5p7LMawoaz",9,118,-Infinity,-Infinity,100427
"AjdEzodq5LpRA63AtQaiHyTLDfjTkr6csrtYWiSDPjaK",10,28,-Infinity,-Infinity,99749
"G5rpFxdBqmZGg9Dm7QZwqatKa1YRPE5HDxZqohw7zbz8",0,28,-Infinity,-Infinity,99378
"6UDU4Z9TTbYy8gcRKBd7RX3Lm2qMsSR4PMuzoyYPzLma",10,114,-Infinity,-Infinity,98174
"HAK7iPgQTFwqEzPfVrRDbG5epFdk1dsA9qQexytsDoes",10,26,-Infinity,-Infinity,98043
"EcLPNfLFgCkbcTuvdeQ85pnQMgAfBDqi2dkoNVPrSyr5",0,4,-Infinity,-Infinity,97863
"D3DfFvmLBKkX9JJNEpJRXpM1pYTVPQ5dpPQRc9F49xk4",10,115,-Infinity,-Infinity,96979
"BfF3vg8UFcwTkFJNgQ7KQTAZBUWegF3spPm79d71WNwo",0,116,-Infinity,-Infinity,95068
"4EsJD6cpaae8rh27U9pHsfxAheCLQnze1bDvXZfpjcUv",0,117,-Infinity,-Infinity,94960
"GREEDkpTvpKzcGvBu9qd36yk6BfjTWPShB67gLWuixMv",3,11,-Infinity,-Infinity,92534
"Ebm1XKkMzaFg2L5rzLPBnFHMtpDPa6SWJ7nVUzZUmXmR",0,59,-Infinity,-Infinity,91178
"BohPTSY4vvjGd9ARFqDJjRaHZKP4bde7ewBq65WgRGmA",0,117,-Infinity,-Infinity,91139
"HnkhL3JYBSmb3s9thcVWzAQA9NqJb5m9U2d7mdDxprGo",10,118,-Infinity,-Infinity,91072
"DLMhVf7xXa8R2D2y1fZSRVQwXdup7EfwBFbttzn5ppnC",0,116,-Infinity,-Infinity,90536
"Dh4K8fNV6pRFZtbzQnP5a5HmyBPb2kmxvWiYmc5fJMvj",6,117,-Infinity,-Infinity,90307
"C6uqzABsRPmFd14iL9Ej36AbddVxXPJWV6jwbLZYdYJM",0,115,-Infinity,-Infinity,90141
"8Tz3KbpHjUPxFHwyvWrdoQ5K464NZb6trntqNS5qW875",0,117,-Infinity,-Infinity,89879
"FJ7sKbuXR28w4K5EChBbi9tXYfCfrdpF4EaKnRvLPzL8",10,117,-Infinity,-Infinity,89716
"indVHvxmQVkK4VsdHiK8kXjLDSjHfHRfP3yvZ947Gn3",10,118,-Infinity,-Infinity,89581
"4jEHuQZTNTRYAhxRYEjV3HJ1b4wqdQjnBRdPzFWzkCft",10,117,-Infinity,-Infinity,89249
"5eafxmzReWy8vWRmBcor4oShtQgDwHR3CGGPrfcxdU75",10,116,-Infinity,-Infinity,89055
"25rtQR4h9BQKMcU6a1DxpZjB27dwcRUAdVb9binerD9E",0,116,-Infinity,-Infinity,86984
"1gqv7KGm888nQXsJoNFwGaDkNERUBztuekjzK3J3T7a",0,117,-Infinity,-Infinity,86970
"EUiPhYZ8NoWX5ZzDh2cRR1fAS4su9jjV3YE7veyactzd",10,116,-Infinity,-Infinity,86695
"4dmBLJcchyfucSxkVmrymmsnVpZm3rBkp7kbF7qHTTYW",0,116,-Infinity,-Infinity,86582
"9mg9SH69itqkRdy1CudMforH3ju7uR3K8GH8esGx4Mfx",10,118,-Infinity,-Infinity,86165
"HD9FwkthKMAFzT3zsPfsZuELUN7pW71KkDR1EczuX8t5",10,116,-Infinity,-Infinity,85752
"8BbpzqTUCUa4oR71AMgcBiTQvd6Gta3xJHCG4xK9mKBp",0,118,-Infinity,-Infinity,84774
"FdGcvmbpebUwYA3vSywnagsaC3Tq3pAVmcR6VoxVcdV9",3,59,-Infinity,-Infinity,84705
"6xwWwNVXJLGhgPfBpew7UDcSjQr73McXSRK2EhdhcL1u",10,29,-Infinity,-Infinity,84584
"GRWCUtxwiSLtLGERyNyZymr77NJdko2HdDHxpVcJz6E9",10,117,-Infinity,-Infinity,84482
"FnAPJkzf19s87sm24Qhv6bHZMZvZ43gjNUBRgjwXpD4v",10,117,-Infinity,-Infinity,84089
"9BkYZz8t6u1VcE26pdRhWhYGuAwDUzXFnfGvLoZTh6Bm",0,16,-Infinity,-Infinity,83388
"H1ScoL1TosVSRvJgARRnMs9extCdXZRWdKRqY4H7k3ik",10,117,-Infinity,-Infinity,82767
"bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8",5,117,-Infinity,-Infinity,81569
"4aFj9VyXDrqU4TnKWnMVuPaAVTaF4GZLLKZN2iZivW29",10,118,-Infinity,-Infinity,81292
"GdVBPczdFaPf1GXvx8ByHeA1ZHAHwwmdQEPihH74SXm9",10,117,-Infinity,-Infinity,81097
"HeTyhZdUKswQoonJJTXqAnDN48ceyVAeFaKfYKayGPNS",0,117,-Infinity,-Infinity,81071
"F2bcoVhE2he5DCruN4PKkWAriNXs2VWty94n9CCdWZ8s",10,116,-Infinity,-Infinity,81066
"BARLL1NvF3jPHQ3zb82q1v5m6uewcpkgRBYVNufQMWjo",10,117,-Infinity,-Infinity,80185
"5PKBzZEbwGEXhQj47eiwH6RHAPSCxcVhdYcFttW5gLWQ",0,115,-Infinity,-Infinity,79676
"DriFTm3wM9ugxhCA1K3wVQMSdC4Dv4LNmyZMmZiuHRpp",10,96,-Infinity,-Infinity,79668
"5RCD4pZcKH3NHN4XHxvsnVAawSaConLgsZbreSN5dXpZ",7,118,-Infinity,-Infinity,79510
"3zEbnWKibg574DaGC1EA3zLNwBK6MGQxEySUgQWKBaYV",0,118,-Infinity,-Infinity,79263
"3dXXxEaV4fZqw1PL7VezfDkiJV5W4WTtRjh2EHgKSthF",10,51,-Infinity,-Infinity,79159
"DMPhNJFSvi34NmfcqR4B5rdKgDYY3kZbXpdXJBL4cJ1q",0,25,-Infinity,-Infinity,78963
"BH7asDZbKkTmT3UWiNfmMVRgQEEpXoVThGPmQfgWwDhg",10,117,-Infinity,-Infinity,78680
"H7CfFGvmUHWvryBKAaVibVxz85SYmWyoECx3CjLHq3zC",10,117,-Infinity,-Infinity,78546
"686JcEJ98r8fMtUiVuKiz4WRoBpJ2Sm9zMhdc2b6H4bu",0,117,-Infinity,-Infinity,78313
"KXMGa7fRW78c6VVND6YwPbR9sEu8V3q9QL3ctLDioAT",10,116,-Infinity,-Infinity,77684
"3hHSwKHgnrbVDBWfkx6TJY1WABUoRs7Ve57sRTg9rAY9",5,115,-Infinity,-Infinity,77345
"D7WodK26tETSqyWBW35vvMGfige9afLEyTsm1Pvvropd",10,118,-Infinity,-Infinity,76935
"EoMcV8x78aGZYN3RSW8xk311Q8xKNHMXF94UJaEzsMoW",0,116,-Infinity,-Infinity,76773
"DT3RANYewDEqCzssBUYURi34imtsgFUb9EUjgac7pFHQ",0,117,-Infinity,-Infinity,75963
"2PpHNHPLseBb4doTu1ajTwAxCrjmu7ubReDHKPrjxi9F",10,117,-Infinity,-Infinity,75836
"kpkkSzKLha44i5ij2eyTf8Aju9eQTEixeR8ktmvtDgT",10,117,-Infinity,-Infinity,75113
"438C7o4cJrbchdmxEPvFgaE5g9DocWKeSc1k4E1aY7qw",0,116,-Infinity,-Infinity,73710
"NM7f9N6qGAW6bfGYPxp1ZU5ycD1SWqPvFSx6VyeHNvK",0,115,-Infinity,-Infinity,72343
"E1CzrFHxFG2LBQKMjizgSdsgfEejrEJfrvzUGNVxz6SE",6,116,-Infinity,-Infinity,72072
"mnde2ZW5LdekuDB9ywYsKeZvpNUqRXACnGks8d6TShC",10,117,-Infinity,-Infinity,71706
"RAREcr3SmDePhWD4Je1qEh1UMCQD5MFaDHF7UTzezQh",10,116,-Infinity,-Infinity,71413
"Gr432yJ6wqeyh1p87fVCxcdf8RsWsGtfAdEVLYrajBAm",0,67,-Infinity,-Infinity,71241
"7XTz9RDt9gbckonUUYvzQ8q3Pfdo36oiQsreXsHhNFzj",10,29,-Infinity,-Infinity,71170
"9BUaTrUWHVpwq4mN5YTWLD5cYy3UtyRSwzg5v2hyNFNm",7,116,-Infinity,-Infinity,70940
"5m3oE8X1HokEpjXJv9eES98JiNuD9yp1T9TDCuxvZZDR",7,107,-Infinity,-Infinity,70653
"BUyTfHHrp3HQ4TQXaXrRrNuhLsbz23auKYNrxkQRfViP",0,116,-Infinity,-Infinity,70286
"uTnZDhnbiSV3TX2obj71nFPAm2aXy83mFTFYzaBRk34",7,116,-Infinity,-Infinity,70066
"BJnMDPPLRGhDQQKJchwzWFvqvNKW1oPD7qpLwwwpsKH8",0,118,-Infinity,-Infinity,69976
"HkqCfZFY5Hh8UDSGH6AJqtxpS6CFC2aqqFgqiDYtSPZw",9,116,-Infinity,-Infinity,69721
"GK9MfwWEK7BvMS8eQDaiEPnKcqMJoS7SKUiEBQY2pfxC",10,117,-Infinity,-Infinity,69556
"irKsY8c3sQur1XaYuQ811hzsEQJ5Hq3Yu3AAoXYnp8W",0,117,-Infinity,-Infinity,69103
"FACqsS19VScz8oo2YhdMg35EsAy6xsCZ9Y58eJXGv8QJ",10,34,-Infinity,-Infinity,69011
"GQ8DSRSNCFGEdCEwc6em1ma18qSPc5cXCSDnSPSznWBP",8,118,-Infinity,-Infinity,68857
"GNEQZLFjM1QXvMStREZhK9Z8mYH2ShECMDDGhNWcGfxn",0,117,-Infinity,-Infinity,68808
"SFund7s2YPS7iCu7W2TobbuQEpVEAv9ZU7zHKiN1Gow",0,117,-Infinity,-Infinity,68773
"2Gife8andd4BkEbT5CncpriPxmQYqbspDh8cXkN6RUSH",10,117,-Infinity,-Infinity,68662
"6SQJfKXxqacQpYmCNtqvabV6kfHrPGqXm9q2iH7zsied",10,117,-Infinity,-Infinity,68459
"8xV77wuFP5BkMDdb1845hRRWZNbDNAbcV75BjMuViWpf",10,116,-Infinity,-Infinity,68305
"21wUViiyG1g47VZ39ZZsSkFX9nu6bkyfy6jryHGD2TUB",8,32,-Infinity,-Infinity,68058
"2DM7z4MxS13BmxHc2aENmDYAiMPvYFnMmDyDDYHfuK7D",0,116,-Infinity,-Infinity,67964
"CsfWHXyL85Ur2vsfJcxg8advGyfFa6FbCWMX22qbsqmk",9,117,-Infinity,-Infinity,67577
"9wQQnnnkk5b5GkQWTW9L4kEA3CjFv6CqsQd5gt6tRsHK",0,118,-Infinity,-Infinity,67207
"54LAJpkmdovUQPRqE4pyDXHRfHpVJqT5MjwEmAEVBboY",0,117,-Infinity,-Infinity,65885
"3XDZhoRESsx9bU9rdX94qrtLL7YCxhgX3dKmXFRV2vU7",9,44,-Infinity,-Infinity,65748
"1Dadio3JRvpEjY6iSmXmhbGy9RiU8Nxh2GmoVbNusbE",10,61,-Infinity,-Infinity,65418
"3Rk99suwAvvJgyLpDYEJeC2YPPLw1enc5T1r6J8ZoRSr",10,117,-Infinity,-Infinity,64877
"24pAJ8pApCfNvDASuLfAQrbLp2cj7yMU5d5jEVceX35a",0,6,-Infinity,-Infinity,64777
"HTtwGKgQgsQCAFDPBgN7LabHTMEkUpmTnFqEo5cBcquR",10,117,-Infinity,-Infinity,64540
"JeDosjMNLfyjzj8Zpu27U6s2vbidbKZj4N3in2KRECB",10,117,-Infinity,-Infinity,64472
"FXRu5NA4ouLGFuZNNWZFwwnvQz9zE7JCX3D23RJTc2NU",10,118,-Infinity,-Infinity,63786
"Gzb8kTzQdDuX84fjBZ9th5vZz1T1xwJayxsiGwKR28F5",0,50,-Infinity,-Infinity,63367
"76DafWkJ6pGK2hoD41HjrM4xTBhfKqrDYDazv13n5ir1",0,115,-Infinity,-Infinity,62960
"EBVj3uwSKZpqEb1K267JaPxDQhULVqCy6hYeQqjsPh81",0,58,-Infinity,-Infinity,62674
"2w4dcnbJDcGrAh4CFAYYpAaEJiUB2q1rFMGByBuB5Cqz",9,73,-Infinity,-Infinity,62660
"6hTLQ5HSdWcpZkbXmZxXaGjCgTh7zh8UeWKWKgGE1BPp",0,117,-Infinity,-Infinity,62500
"DTWh2VQuUJmskHuZWy1KLNvzKqk7PeMkCoaNvZy415U7",0,118,-Infinity,-Infinity,62461
"irBmuzr6ZJbkBZwreeDeQBCpVLJWsxeWS4pfjsfkDSL",9,117,-Infinity,-Infinity,62411
"2NxEEbhqqj1Qptq5LXLbDTP5tLa9f7PqkU8zNgxbGU9P",10,117,-Infinity,-Infinity,61724
"2wUhcnViyzstvWmk7NAboKtjbFbqJPo4BvFBV37dacLc",0,116,-Infinity,-Infinity,61679
"Azc2uttGtHsRLorfQzd7tsMNtfaEg7LyvVEMVtckPCNN",0,117,-Infinity,-Infinity,61420
"ACE2rAgt842mfSjaB4YYzxony4F2AogTPDNCYtCoRh2Q",0,89,-Infinity,-Infinity,61408
"5frYQSynysBe1akCVK9tNBJ5j8jgBgUsjAXAgqHxvykJ",0,51,-Infinity,-Infinity,61088
"9o4Y8WvRisPxEpuo4sZBq1CtfNsYanzp87bSgeYuGf3R",10,117,-Infinity,-Infinity,60614
"6UgxzgqkEyXMwPtgyDZSn8WGzJ5GdSWG1bSPvy7V6QwV",0,116,-Infinity,-Infinity,59905
