"pubkey","epochs_delegation_criteria_met_last_10","no_epochs_at_least_100_stake","max_observed_commission_last_10","max_observed_mev_commission_last_10","avg_activated_stake_last_10","total_vote_credits_last_10","criteria_value_super_miniority","criteria_value_commission","criteria_value_mev_commission","criteria_value_epoch_credits","criteria_met_super_minority","criteria_met_commission","criteria_met_mev_commission","criteria_met_epoch_credits","inAllowList"
"FWwnxVb7Q59MoMraDN2k8gqkdJJVd2qu9o5iiQsxpoUp",0,412,10,-Infinity,57460,68950099,"0,0,0,0,0,0,0,0,0,0","10,10,10,10,10,10,10,10,10,10","65535,65535,65535,65535,65535,65535,65535,65535,65535,65535","6887535,6900181,6901979,6904479,6895276,6897982,6900493,6893880,6875589,6892705","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"2zxo26eJJSryYa5fdMRoWWvPTx8aoeqZHe6L4767sCaN",0,412,10,-Infinity,57451,68924669,"0,0,0,0,0,0,0,0,0,0","10,10,10,10,10,10,10,10,10,10","65535,65535,65535,65535,65535,65535,65535,65535,65535,65535","6894444,6900124,6885952,6904602,6902107,6898000,6889553,6900577,6866388,6882922","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"95Kg9C27WjjrnQpgZ418hxWTeumPTyH1ENnBoimVN5PL",0,413,10,-Infinity,57435,68947691,"0,0,0,0,0,0,0,0,0,0","10,10,10,10,10,10,10,10,10,10","65535,65535,65535,65535,65535,65535,65535,65535,65535,65535","6894307,6899923,6894307,6904534,6902110,6897890,6893179,6900559,6875438,6885444","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"BRrgfW2AKKYYEGVU6j1mbnoQajHTRuUgXCAPPzFgcF9q",0,412,10,-Infinity,57423,68948091,"0,0,0,0,0,0,0,0,0,0","10,10,10,10,10,10,10,10,10,10","65535,65535,65535,65535,65535,65535,65535,65535,65535,65535","6894756,6900268,6891366,6904661,6902153,6898125,6893326,6900679,6876669,6886088","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"6CscV2sTXdurJKwuJ6RZnPKca6pNhqAhN57ygKga2T7G",0,413,10,-Infinity,57360,66751516,"0,0,0,0,0,0,0,0,0,0","10,10,10,10,10,10,10,10,10,10","65535,65535,65535,65535,65535,65535,65535,65535,65535,65535","6801281,6893828,4852436,6904754,6864237,6897936,6900380,6900608,6843404,6892652","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,false,true,true,true,true,true,true,true","no"
"BjREhubbyR597w8tK9NUCLY74Zct2VuhvrNhyLinVc2e",0,412,10,-Infinity,57352,68924796,"0,0,0,0,0,0,0,0,0,0","10,10,10,10,10,10,10,10,10,10","65535,65535,65535,65535,65535,65535,65535,65535,65535,65535","6881097,6900187,6901935,6904707,6887735,6898063,6900399,6891438,6866562,6892673","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"ReFiSbuMcV8PMYcpvm9RmHDhF9HR3qyxsHZgf359NUx",10,92,5,1000,57203,68907604,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","1000,1000,1000,1000,1000,1000,1000,1000,1000,1000","6895049,6897035,6899031,6901027,6900789,6870113,6898196,6899289,6877783,6869292","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"2LrSZWeyvFovnzVFpFPQE7Lxt64xs3s3Re9HLxMJtGwf",0,453,10,1000,57000,68979510,"0,0,0,0,0,0,0,0,0,0","10,10,10,10,10,10,10,10,10,10","1000,1000,1000,1000,1000,1000,1000,1000,1000,65535","6895130,6900147,6901837,6904580,6901985,6897946,6900444,6900590,6884045,6892806","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"unRgBLTLNXdBmenHXNPAg3AMn3KWcV3Mk4eoZBmTrdk",10,125,5,1000,56767,68979013,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","1000,1000,1000,1000,1000,1000,1000,1000,1000,1000","6894365,6899459,6901253,6904875,6902362,6898363,6900297,6900888,6884739,6892412","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"8mu3JHHF1Qkcrbqjo6KWxyWvTxarZjqptJTokR2jrDFo",10,455,5,0,56435,68903438,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","0,0,0,0,0,0,0,0,0,0","6889984,6892182,6893994,6897922,6895190,6891577,6899227,6895967,6871560,6875835","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"F5xevmQHWX6ivnvsDRHUDtz98h5Wf9snpLhdErCp3i9t",10,156,5,500,56435,68983960,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","500,500,500,500,500,500,500,500,500,65535","6895108,6900615,6902384,6904944,6902464,6898481,6900902,6900957,6885022,6893083","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"5cJyfCLBfghRtoCuVJNreJgNCStqXLrhHmRhSRYtbgtr",0,358,10,10000,56393,68874520,"0,0,0,0,0,0,0,0,0,0","10,10,10,10,10,10,10,10,10,10","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6872033,6817310,6901924,6904621,6902154,6897907,6900428,6900615,6884806,6892722","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"6zzAPhyFZgS6rdknHNZLcsoooZ744GtVmTDyfvRmN37Q",0,358,10,-Infinity,56275,68962886,"0,0,0,0,0,0,0,0,0,0","10,10,10,10,10,10,10,10,10,10","65535,65535,65535,65535,65535,65535,65535,65535,65535,65535","6894840,6900237,6901937,6904587,6898536,6898058,6900540,6900612,6870789,6892750","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"ASifxiwxht8FvsiV3VcLngsCBMw4E6zw3QMWoJTbM4Uf",0,329,10,-Infinity,55570,68925700,"0,0,0,0,0,0,0,0,0,0","10,10,10,10,10,10,10,10,10,10","65535,65535,65535,65535,65535,65535,65535,65535,65535,65535","6894558,6900186,6901967,6904495,6878820,6897980,6900378,6900544,6854292,6892480","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"FgiteGaHbA22Wt4Quzv3muscQtvX7gzVwvUHbFnb3rTJ",10,457,0,0,55270,68978142,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6894207,6899975,6901655,6904239,6901787,6897173,6900882,6900692,6884742,6892790","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"3a2onvgTpGynakAQwx6gigtSeL7itZewNxqb5JiAvWeA",10,456,5,800,54755,68956151,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","800,800,800,800,800,800,800,800,800,800","6894665,6877357,6902279,6904875,6901508,6898231,6899073,6900836,6884853,6892474","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"te1exfYnykh2cFGCwGSLQu26Dpr8n2PozvBqH5Eoi3K",10,151,5,0,54709,68980627,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","0,0,0,0,0,0,0,0,0,0","6894281,6900469,6902144,6904772,6902232,6898302,6900261,6900900,6884854,6892412","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"vnd1jskPHR2gfMtgTtq6xCwANrAiNbQTKgVBAJHnMke",10,151,5,0,54631,68973381,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","0,0,0,0,0,0,0,0,0,0","6894327,6899236,6900751,6901069,6902254,6898155,6900002,6900283,6884904,6892400","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"C8MLmDCg3LReWoNCkFdHgsscFpHx2WdtcU9ZziNfXrhd",10,454,5,0,54591,68978903,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","0,0,0,0,0,0,0,0,0,0","6894872,6900509,6901628,6904810,6902305,6898179,6898712,6900913,6885015,6891960","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"G1EAMrJcvzs5SwqAQRgDTjYBEGrxxJVwNS7qiUtB3akg",10,263,5,0,54580,68981458,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","0,0,0,0,0,0,0,0,0,0","6894414,6900496,6902194,6904909,6902140,6898141,6900799,6900919,6884995,6892451","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"AfyTzhTXBRBCxGdTEMc9LNEkVGVGfGA9wHf1VikaNb37",10,345,0,0,54526,69020585,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6899552,6903579,6904521,6906786,6905108,6902413,6904093,6904164,6891696,6898673","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"VNbW721iu6uVkrx246N2BiQth8u4b4SCPJwH3JvUovD",10,456,0,0,54330,68978271,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6894746,6900163,6901971,6904717,6902040,6897925,6900363,6900600,6883184,6892562","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"MFLKX9vSfWXa4ZcVVpp4GF64ZbNUiX9EjSqtqNMdFXB",10,75,5,1000,53418,68950417,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","1000,1000,1000,1000,1000,1000,1000,1000,1000,1000","6898477,6903057,6903830,6905977,6904678,6874809,6903330,6889262,6890836,6876161","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"BARLL1NvF3jPHQ3zb82q1v5m6uewcpkgRBYVNufQMWjo",8,456,5,-Infinity,53281,65153428,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","65535,65535,65535,65535,65535,65535,65535,65535,65535,65535","6894595,6642370,6901938,6904398,6901954,6898077,6900374,6900559,4386228,5822935","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,false,false","no"
"1oH9rfyrbKoP7ucJ1Zr2HLHmDU8N6G1G6dEuruFsSqy",10,198,0,0,53201,68981452,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6899064,6903383,6904198,6906579,6904900,6902199,6903605,6901145,6880657,6875722","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"HjiwKP8UAYigpUJyKeBEWfKWvaRgKw9fZQRcSLzdhP2w",0,120,100,10000,52773,68984103,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6895348,6900615,6902364,6905021,6902463,6898484,6900793,6900933,6884956,6893126","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"kyvvvkDpDCtSxQMPhzRhmv14DgUBVEGGzn8Dnb8ircP",10,114,5,1000,52511,68941108,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","1000,1000,1000,1000,1000,1000,1000,1000,1000,1000","6894435,6900025,6901767,6904422,6901251,6897894,6900276,6897687,6873953,6869398","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"eUkPmbsMwxMFr8v1m6sBYJ9MoZ2LpbiHNHWeZiGpFHp",10,153,0,0,52434,68984007,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6895417,6900629,6902349,6904896,6902398,6898500,6900703,6900983,6885042,6893090","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"21oUQzzytWh6y3G3SQ7ehktMh1RrbsJNA4R5pAMNyyrG",10,180,5,0,51944,68979549,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","0,0,0,0,0,0,0,0,0,0","6894671,6900324,6902091,6904635,6902094,6897592,6900690,6900697,6884570,6892185","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"R2D2vs3bJwpNF2ejaB6UW1JdCZ5VstuAmuwxDuUUWNj",10,96,5,1000,51908,68991971,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","1000,1000,1000,1000,1000,1000,1000,1000,1000,1000","6898039,6903243,6904149,6906456,6903839,6897880,6900744,6900910,6885062,6891649","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"7X7oVv6K6wawMNzVriczSAEk18GzqyrYrvqyJbwLAY3s",10,456,0,0,51648,69017707,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6899230,6903430,6903594,6906549,6904878,6902159,6903805,6904034,6891622,6898406","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"F1wBgGku883aGGCQYMQFR4PmdJ7faej3qKSk8xGCycP7",10,246,0,0,51062,69020968,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6899583,6903637,6904568,6906861,6905135,6902457,6903876,6904249,6891866,6898736","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"9rwCwfL74J6AfgKbVK7s7jjMqngvHtiBcV1WTNXN8hLa",10,90,0,0,50942,68673334,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6894899,6900376,6902041,6904682,6592977,6898547,6900667,6901059,6885278,6892808","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"ACCRENAtboR1MyyoiPvwNZNkjt1GcLARrACh6hZXdddF",10,227,3,0,50734,68934380,"0,0,0,0,0,0,0,0,0,0","3,3,3,3,3,3,3,3,3,3","0,0,0,0,0,0,0,0,0,0","6894751,6900228,6901981,6904675,6902131,6898144,6881262,6900658,6857879,6892671","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j",10,456,5,0,50433,68974156,"0,0,0,0,0,0,0,0,0,0","0,5,5,5,5,5,5,5,5,5","0,0,0,0,0,0,0,0,0,0","6899583,6903542,6904371,6906755,6905019,6902367,6873806,6904078,6891759,6882876","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"TKMA1fBGq4M7gF2CNnhphX6vNateFc2cm2FL2mYwq7e",10,252,5,1000,49348,68978105,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","1000,1000,1000,1000,1000,1000,1000,1000,1000,1000","6895012,6900539,6902239,6904899,6902412,6898457,6895530,6900946,6885040,6893031","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"MicobSZgB9CZNvmnFSYbEtMjy7CUui5o6P3XoGTwZC5",10,74,0,0,49338,68980370,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6895202,6900299,6902000,6904643,6902204,6898187,6899944,6900675,6884865,6892351","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"EjyNztuWsaiVFnEB3M6NSut6p6e8UHsUdE8BkmRLMHWp",10,221,0,0,49006,68982346,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6895254,6900587,6902236,6904893,6902361,6898309,6899850,6900985,6884970,6892901","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"HvuXZAhAqSekCFueQ92DqxhuFvdBRrWeyA6uea6ZaS8q",8,259,0,1000,48351,55310080,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","1000,1000,1000,1000,1000,1000,1000,1000,65535,65535","6895117,6900592,6902155,6904905,6902383,6898341,6900634,6900961,104992,4294967295","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,false,false","no"
"7MKUXUiiVeWFwLaNyw5exkujXnen5yB77hQa54KLD98h",10,84,5,500,48292,68981667,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","500,500,500,500,500,500,500,500,500,500","6895300,6900569,6902248,6904980,6901607,6898459,6900793,6900205,6885000,6892506","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"wifYT9aQQoKdJtzoXtBwqzjDoAytdxwv7kVLUytWug7",8,127,0,1000,47921,55289549,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","1000,1000,1000,1000,1000,1000,1000,1000,65535,65535","6895136,6900600,6902239,6904905,6902392,6898467,6900848,6900978,83984,4294967295","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,false,false","no"
"CarbnAxSfvsBdp6otKtoUa8XmUaX9PcsGq6R2WqZMuw2",10,106,5,1000,47830,68900175,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","1000,1000,1000,1000,1000,1000,1000,1000,1000,1000","6894921,6900524,6902198,6904935,6902333,6817858,6900838,6900901,6885020,6890647","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"F1Ue1sePSLeztVARpgtTGzRBjEA2YJgzk7Ror4w3jjz2",8,86,0,1000,47507,55288155,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","1000,1000,1000,1000,1000,1000,1000,1000,65535,65535","6894906,6900611,6902250,6904894,6902387,6898495,6900744,6900940,82928,4294967295","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,false,false","no"
"DvFTFLrEQSfEadPQdesvf5bpYWYqXK9iaJAjq95piQBs",10,321,5,1000,47149,69018700,"0,0,0,0,0,0,0,0,0,0","5,5,5,0,0,0,0,0,0,0","0,0,0,1000,1000,1000,1000,1000,1000,1000","6899388,6903478,6904304,6906580,6904907,6902303,6903798,6904096,6891714,6898132","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
