"pubkey","epochs_delegation_criteria_met_last_10","no_epochs_at_least_100_stake","max_observed_commission_last_10","max_observed_mev_commission_last_10","avg_activated_stake_last_10","total_vote_credits_last_10"
"ALPHAthakWdoUxXJP6z8cjCkwrufcARXqi34EjShtFVT",10,134,0,0,255716,68912174
"QWmexgr4teHa2ZF85tyf2hvEwBvJ6ioAEr1h8DRjoie",10,59,5,1000,254787,68956793
"gridZ5cMHjWGktAQt6o36NtF7XSv19nJBrW83zmo7BM",10,275,5,1000,253864,68760826
"2Bgb4T6Zdy9iy2S3xxDRpwdgQHpitoDnZt5aBnCwv3Ez",10,23,3,300,253555,68911622
"9J7aJMntadsYJP7ZAyXgpRsXqrZQfRMob3pfkiB4sv8a",10,21,3,300,253020,68912591
"edu1fZt5i82cFm6ujUoyXLMdujWxZyWYC8fkydWHRNT",10,382,5,800,252633,68911661
"2s2K5hcECd67832EzrVMCiCtbb54CHsqXtewuwwNVqtA",10,96,5,1000,252625,68911305
"radYEig9KGrMTMWbWRFV7LStotQbnLgPaEFHVDsudQz",10,265,5,1000,252578,68807004
"D3QPJm7BDzzPeRG51YZSEz3LfV7GvFNu9NkcibzURxuj",10,281,0,0,252539,68914834
"CTDGxxJBrZVqUUHdHopLn4k4gtc2PCpcM9TB7ZEC4Hu2",10,119,0,0,251885,68917702
"LAKEuKJQYVFpf4vyjX7iuf9ajHo3k9FiyewYKf6VxPV",10,254,5,1000,251034,68896498
"1KXz4xKV2viJCGpxqnQqdf2J45vQr5USdmtcJLTaHkm",10,380,0,1000,250202,68971637
"7qTwituXJJ5dtUwBZXjMNgtAyXJbx3X8V4B9gXFRjK9d",10,42,5,500,250184,68911711
"48oxpSHQkM4sdXUY9NQ8KnEtebzZbyk8uUT7JRdVQNuf",10,379,0,0,249668,68971865
"JEJzKYzyYJJjtn6Yb1P7r6YV75TdSNmmJT49sgDoHvmk",10,140,0,0,248337,68843304
"GVYt3tbokX7mH4i86AA6Nh5hPiHEekercNZyNevviotL",10,103,0,0,247303,68884728
"76nwV8zz8tLz97SBRXH6uwHvgHXtqJDLQfF66jZhQ857",10,380,5,800,244625,68804666
"J4pH3yiFrzFG1AQPRGBJXo3HP72MCZwsQamtp9ym4LwN",10,277,5,1000,242534,68874809
"9wQQnnnkk5b5GkQWTW9L4kEA3CjFv6CqsQd5gt6tRsHK",10,382,5,0,241852,68911201
"PUFFiNkUHF2DMfbKeUcYTSQckDDtkswfxZCDv5WQqwp",10,98,0,0,239627,68966017
"H2tJNyMHnRF6ahCQLQ1sSycM4FGchymuzyYzUqKEuydk",10,231,3,700,239370,68910842
"tri1cHBy47fPyhCvrCf6FnR7Mz6XdSoSBah2FsZVQeT",10,307,5,1000,239204,68912480
"ErvMUdtMC7AX55zKdYSyy4DnWNCrTsWn5GwprSG7ocnx",10,285,5,1000,238529,68911974
"HjQugFHAUm7XbaZhmjnGioNUccdMUnFmwFTJgepm5q3n",0,303,8,8000,238406,68803322
"HdQ1Ap8wm6Mz65FaP8jMNBVfCDv5T9NdS8UTSvHmcotn",10,133,0,0,237517,68910839
"Ac1beBKixfNdrTAac7GRaTsJTxLyvgGvJjvy4qQfvyfc",10,314,5,1000,237131,68960141
"THWfRpcJSC7oDrNMSCcixTZmCHVBTEVQL4qnd1UTD1x",10,140,0,790,236945,68971131
"LunarE7WQyxpPwKo2hkEZZquu6UDWMNjvf3JyzGmdfp",10,166,0,0,235099,68883557
"B1w6SZcyvjyp6zEyStcc8u9AxXAh2AbYvNzMmP9rRKE9",10,379,0,0,234910,68921027
"Ehdn9LdjTAURQSMoDPERXLehtvzy7QD762wwPkzGT7RS",10,381,5,800,233834,68833566
"8yPiZWMNYMhEqTmPSRc6LsWLFC8pewYEzmgc5kRCLTrZ",8,314,0,10000,233455,68964925
"B6nDYYLc2iwYqY3zdmavMmU9GjUL2hf79MkufviM2bXv",10,382,0,0,233300,68908139
"FdGcvmbpebUwYA3vSywnagsaC3Tq3pAVmcR6VoxVcdV9",0,323,5,2500,232780,68912141
"GiJj4MFyM4sCQ1aYQRQA9tqwtZFoaBdSxgNitWjHc2o9",0,63,10,1000,232050,68857917
"Simpj3KyRQmpRkXuBvCQFS7DBBG6vqw93SkZb9UD1hp",10,381,5,1000,230831,68910854
"CwSZ17woioM2bqEbaswZJYvx5pemN6t3shBcU6zqPHyG",10,381,5,1000,226751,68888771
"NoRDTy8jpkpjPR7yxahVdoEUPngbojPhFU5jb8TtY4m",10,382,0,0,226146,68912118
"FACqsS19VScz8oo2YhdMg35EsAy6xsCZ9Y58eJXGv8QJ",10,298,5,1000,225715,68911467
"EdGevanAjM8a6Gg9KxBVrmVdZAUGAZ9xaVd7t9R4H2x",10,348,0,0,225491,68787292
"abc1zP7ihWsgQW8z5YmfQNqMckJE5Dfx8fwUNMNVNkY",10,381,5,1000,225339,68911844
"H4QVPxS7napq3NEYxqLhxbKi9nJ8s56dD2EQZGsyZ3sb",10,283,5,1000,225181,68912338
"9KgZYnDzHhQANoJ43Z8czkgXYdTjtWLRrH9nDf42gqa",10,51,5,1000,223147,68972554
"HeTyhZdUKswQoonJJTXqAnDN48ceyVAeFaKfYKayGPNS",10,381,0,0,221261,68911918
"49DJjUX3cwFvaZD5rCAwubiz7qdRWDez9xmB381XdHru",10,382,0,400,220735,68971115
"G8hvpQDLe7hGgYtWYt4TJJEbGbgLFCBJYiMi9pMD9Kk2",10,228,0,0,219387,68961931
"masvNDXtxVVMrYSV84RMry97JyHXAFcdfTZJ5VzpSYR",10,265,5,1000,218649,68910185
"QhyTEHb5JkMBki8Lq1npsaixefUyMXWJtbxK6jNjxnn",0,290,100,10000,217338,68542466
"RaydiumJDX8X6om6Fg44xyqz5eukZ9KC3LX61SttLbH",10,172,0,0,216965,68525704
"6W8yrMwtDU5G6ErazhZHfLjqZV8cMvajpSRGYgrZ3d4v",10,380,0,0,216381,68911872
"STeaKrJdxdPMww27XJsjRBfrzqfjFT1BxotgQtFyDgx",10,192,5,800,216174,68751338
"CiTYUYPAPHdcri5yEfsmqVcs54J6j8X1QaiFLgYqMVe",10,322,0,0,216002,68819984
"StakeyJXE1yJbEApBVswHN4JdZXcj7V5MHbzffa4dFp",10,232,5,1000,215820,68910636
"SLNDoinxE7cCgE5ga6FJZ19F4FiUaEmtzSatbY6cjWy",10,282,5,1000,215009,68911779
"686JcEJ98r8fMtUiVuKiz4WRoBpJ2Sm9zMhdc2b6H4bu",10,381,0,0,213654,68910993
"hxVjzDmta9TuN1gM981TRKnfwG2uZ9TQDGwSCs3uDow",10,228,0,0,213104,68865211
"9f7dqiYNBZbgPesAnLeWnKCtxYHSfMg5x1EMZCJwVwG7",10,184,0,0,212189,68971928
"Eajfs6oXGGkvjYsxkQZZJcDCLLkUajaHizfgg2xTsqyd",0,327,0,10000,211962,68911060
"9G19HT8xqceG7mKQVSrTRS3DGnGqDHErPyQEaEfyWEuW",10,253,0,0,211903,68912406
"VALiDsfZKafvvQM5CMHhJd6PeVx9UpeDEC4Zk3WYikz",10,167,5,1000,211806,68912218
"7emL18Bnve7wbYE9Az7vYJjikxN6YPU81igf6rVU5FN8",10,382,0,0,211356,68967838
"FnAPJkzf19s87sm24Qhv6bHZMZvZ43gjNUBRgjwXpD4v",10,381,0,0,211081,68963331
"HMk1qny4fvMnajErxjXG5kT89JKV4cx1PKa9zhQBF9ib",10,139,5,500,210258,68907968
"EJ59wFK3qPrnsFFSpZ7jSwCnXe8hVQ12heXYUqry7Muc",10,332,5,1000,210085,68908067
"adraBKLNY3DL3pg6SJRDYiMA8BsznaWpUdE42X41gbP",10,155,5,10000,209544,68793005
"Fhks5gukimP6vxKYbRY4V1aw888EgHhpdDSscD9V6bub",10,380,0,0,208634,68746540
"2g2QU1NDRax6i2mKzRwgRfdBFoDkMC6bj7Zp5Q3i8sCq",10,381,0,0,208187,68971612
"BULKEEKf9Hjy4nwCthjzheEk4joH23LLXttAHjqEZmB2",8,9,0,0,208104,55133693
"DzQHN1oTdN85Sbku2bc9Fu9yEwrgRMiu2XbRcntZ31yb",10,274,5,1000,208043,68855913
"GrefCNn5jSbcWv3uiervqZiCC87F8oX7PXz9LEBiog6s",10,218,4,400,207834,68911261
"mrgn2vsZ5EJ8YEfAMNPXmRux7th9cNfBasQ1JJvVwPn",10,372,0,0,207245,68971066
"GW8GgoeBpLM4TpeR2ePVcYYSoySBaKJgt2JiwoyjXRz3",10,105,5,1000,207067,68970885
"5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS",10,380,2,800,206197,68911343
"34yvUa2fxfm2tUqxFEj9PHrVNwCcdzd51eo9hntWpZRs",10,349,4,800,205556,68971455
"FGtsnE1HB4bBi6g4xAt5mvWtuC3qBPWPBgWVrnRmUiVH",10,381,0,0,205490,68959480
"gaToR246dheK1DGAMEqxMdBJZwU4qFyt7DzhSwAHFWF",10,98,4,400,204638,68911829
"eyeVhGmVEoPSWmQU2wP5WZmMihPBTCk7kMMm4VhuAKS",10,218,0,0,204419,68863775
"Mxv1Ubm71XoUvxrN3qjN8ii6Bh5b43NuuKywsWx6ox2",10,241,0,1000,203813,68886745
"purPoSEsip98bLpbh4K7GKZYSdRmEJJKdxSvL6sg3uX",10,65,5,1000,203277,68832405
"5szskKdH8nfnUuHTvn9hnhH3Xuvo7RVmcDDvD5WD7yNh",10,380,0,0,202935,68971599
"8n9ZTVwH2ZMTmCNmAgT54TUUJbLRLCDDy77nBpVzGEcE",10,77,5,500,202279,68911975
"7HhmcAGzjChFjG1qsN4Y9NPgDWfytXXVA7ZRBWE7eZc3",10,301,5,1000,200442,68847019
"77i1Ryv5bLp45yNeJCwCU28f37fGYspvRtGbNyxsD6Qe",10,200,0,0,199833,68929140
"AbacusTT3yhEFEKkQKjGStDhKDnvSFGpg9EqBwz8FnDF",10,302,0,0,199541,68971670
"9tedbEYypEKXAMkHcg42rn3fXY1B8hB6cdE3ZTFouXLL",10,382,0,0,199505,68971687
"EZCQcPkgsNS5rnfoAWRsVZNGEo3GoZSVV4qSdeWrXzhX",10,380,5,1000,199231,68904809
"Cer1umMkC6cvRGKKLP3QwxsdxsgxmC1EhqMhB1mqVvYZ",9,62,5,1000,198667,67619444
"9Gko8QZBbV5SrEvHKtQHcMrGGSfgFP3KJUozEGifu25x",10,381,0,800,198465,68910015
"21wUViiyG1g47VZ39ZZsSkFX9nu6bkyfy6jryHGD2TUB",10,296,0,0,197604,68971862
"8EVaZkBcoJAAyyRZfozNAnZiEopgPvnixx5Ja5PpVDae",10,105,0,0,196473,68933596
"vskzrzSd6owQiNb2YA52ZM4YtRzmsSyp6dJbjx2zTVN",3,153,7,1000,196271,68904536
"8xG2YekjpQYLZLr8iWa6ZtFo79jYEhgySk5Khxq2MYbN",10,105,5,1000,196237,68879813
"3QPGLackJy5LKctYYoPGmA4P8ncyE197jdxr1zP2ho8K",10,380,0,0,196214,68971483
"Ebm1XKkMzaFg2L5rzLPBnFHMtpDPa6SWJ7nVUzZUmXmR",10,323,0,0,195902,68971385
"2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z",10,382,0,800,195660,68824630
"3a2onvgTpGynakAQwx6gigtSeL7itZewNxqb5JiAvWeA",10,381,4,800,195482,68971554
"D9BcS9Fasxj7zNv3kP5rHErv7aFxihi5EBZo9xUqaHeh",10,123,5,1000,195256,68910591
"2LrSZWeyvFovnzVFpFPQE7Lxt64xs3s3Re9HLxMJtGwf",0,381,10,1000,194958,68912335
"H1kyn75BFTXr8QRmToRRvuEEmYan5n6M5APyfhMLau3b",10,380,0,0,194861,68971412
"6hkfqeNAbURk7CmAQsP4Qm6WwHVF4LxHupEvQf7Tkrf1",10,381,0,0,194382,68971890
"kWEiSEQZMeLAbMUiz1njRTZEjuSpJDCgVynB6pJHpcr",10,381,4,1000,194346,68971378
"7X7oVv6K6wawMNzVriczSAEk18GzqyrYrvqyJbwLAY3s",10,381,0,0,194286,68971779
"fuyugZxM5S4NyV3ZYoc6ebs3fmRTrZ3X27MKCFvHpVD",10,155,0,0,194177,68899652
"DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao",10,381,0,800,193966,68964118
"nateBZg7oHVPLB2samBLkKvfzedU3ALZBexMFPMKjn1",10,177,0,0,193725,68906963
"bay3rQMjiLPy6Nvi7tfNeVK26inBCxf88hKYyeKy64H",10,153,0,0,193528,68971509
"Hx4UJCvf8amGeuW9fPFfTckRoznDHxPSYiU9HuUSZKLT",10,147,0,0,193229,68876108
"53RJBy7aBGA7Aag6AryxEmBbsHDgwfBWagLrPbGHnfvR",10,381,0,0,193009,68970574
"2ZiMfQaT59j86HVWCvspuMtBotnVBeTc3BKk3kKpwgKP",10,329,0,0,192623,68971466
"3iPuTgpWaaC6jYEY7kd993QBthGsQTK3yPCrNJyPMhCD",10,380,0,0,191792,68971848
"NeodymeDFipD7eA1ShrLJAZTBdHWcFsDB9YkoHshZNk",10,207,5,1000,190940,68910163
"FCvNkHa4U3yh7AXWGGL2jWLWiSRouR8EtzY5WVTHKTHa",10,381,5,1000,190864,68910115
"323d4ZiSqS1PwGwpJwD88jNPaGqkm7YYW2tJt2T8iFzo",10,179,0,0,190426,68971856
"CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9",10,380,0,0,189183,68970854
"57QggzHa8AEELBU3C8RG567oGmbG6VyoX5jsi6M3gaHp",10,206,4,400,188667,68912172
"5XGMWvqZSBk1fktPtxbwaMF5dhkbrtchpwd4xiXG9q8u",10,382,4,400,188100,68971902
"chdv8H9fPfk2zFqSVaxRjsEo2qEDmswbju3BVgAHPNb",10,189,0,0,188029,68869220
"BeSov1og3sEYyH9JY3ap7QcQDvVX8f4sugfNPf9YLkcV",10,367,0,1000,187776,68912178
"FahWJg2PkphJaMUUCzdYhXkD5NngUuuFRFD3YCE3BSwb",10,380,0,0,185716,68911412
"DvFTFLrEQSfEadPQdesvf5bpYWYqXK9iaJAjq95piQBs",10,246,0,600,185607,68969971
"BKccvpa2f5McCLjE91pSGzEY6Ac5sWm1jmHy5QmZ1vTm",10,380,0,0,185488,68970115
"Dcoj98wWiKhA4iqxcSg7NtuR2miA7tZqtycMdkPo8XDw",10,382,0,0,184148,68971501
"hnhxfrndd827LET6jvnQV4aWqpS2EedaHcT4gj8ArSu",10,189,0,0,184097,68869534
"5CBkJdDPMWCmss3Y48B36w78Bgxur4mDib6tQ9yMKe1B",10,379,0,0,183905,68971796
"ViKLknQuks11DLEjZ7Y2aNYAAT7Q3NTKLGxs8rdnLVi",10,104,0,0,183875,68971582
"HLM6hyDWrEca9QMS92nDBa2AreU1qDkppttPVuJ7E2CU",10,382,0,1000,183729,68912042
"PoNV8asqSrjTr9vBBW4Y7f5PVWUCzUXByz2AqcTzv1j",10,85,0,0,183549,68966956
"dstqVmt3cDH43Ux2SeTY2Hza1eVW6pwGLwehWCLfuPd",10,114,0,0,183128,68906713
"STevE9xVb1QfBHU4GgEn28r9oikAf5yxKJddF7fufwb",10,77,0,0,181980,68872428
"4269foF8CYyT8SynFSYHiKFzHva5YL6PoAQj9pH3mQmh",10,123,0,0,181905,68875294
"cover89z945JotsCRGdbjakJm4rnL5XspFSPgN1mVZj",10,381,0,0,180990,68971560
"jntrMCSkeNagaMM437fhZxLYbFJh6pvj68bQDZx2pXf",10,95,0,0,180891,68809940
"BrRf2kyJEuW8TgdeDjvJcKK4NzTzRtM9RB6WuVKXHxkN",10,285,5,1000,180490,68884112
"roYL9AoyuGae7uEAErzZhPSSxnLLZU4TNx8wmwCk77r",10,77,0,0,180457,68795220
"Hmq1oALENff8DejgYhJxB4njb6pyCtuMKKxotdZicB4n",10,239,0,0,180403,68921308
"1i1yax3thZfiV8id5HTA61bjsxEi4pbjmhXsqy6JePP",10,96,0,0,180141,68814973
"6rDXRJdNVxWVgtPtnsHV4hqonPPrumNaa3VUMPMRhMU8",10,123,0,0,179894,68971427
"89DXJe6XTDASsmyXJoPyRetLq1csRj9N2Bwn67fNvYGt",10,230,0,0,179563,68972451
"4tuMshQNpAFpy1YtEHnSsE5EPN1mAT8FevWvn2UPJHNM",8,382,0,10000,179276,68971486
"Azc2uttGtHsRLorfQzd7tsMNtfaEg7LyvVEMVtckPCNN",10,381,0,0,179160,68972506
"F5xevmQHWX6ivnvsDRHUDtz98h5Wf9snpLhdErCp3i9t",10,97,5,500,179149,68912524
"57GUg9QH2LFMV11oaduuoqVJ5qHDEp7EGJ2xgkGiqAum",10,48,5,1000,178438,68911623
"dcntrKBwh8j5yL62Eg96Z5QjJWv3UXxMu4rqL82w6Cb",8,104,5,10000,178289,68704951
"CHiaohVV2SQCFhiYP73iQzWT6HxnZqnAZJJqAYTeLAo",10,136,5,1000,178172,68911147
"7JZTyHRTmzHfmHH89uT9xKSKDVJ1VnNQ1FeTeM4iH3J2",10,252,5,1000,178171,68906002
"7Eg46UwGgsufXdd9C9kF27UAyD2t4VdmCdVTtPFoqxCy",10,381,0,0,176949,68972301
"9GJmEHGom9eWo4np4L5vC6b6ri1Df2xN8KFoWixvD1Bs",10,381,2,200,176545,68820492
"RLMS1xvot6R9RCDbCtZN8toXGm1ceJHXnBSNC1wY3FU",10,50,5,1000,176446,68872119
"sdo2QoiSsPknraeCts5GeBkV3AYDdtuxJ3VpYCS1CxR",10,60,5,1000,176010,68972030
"AnodeNCzJGQ7QwheFqJr6EknKGa72m6XHiLtDQiXcmEc",10,286,5,1000,174924,68970128
"8vyuJTHSDkx7k1zymea4TMsgvixf3rCYBXHPDQajePkE",10,381,0,0,173997,68965108
"GaxxAn5335dA4U3772MCFeqdyqCVEfmsQTQ47YXfC2Xi",10,316,5,1000,173889,68970461
"SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV",10,381,0,0,173888,68966611
"5daP6pZoPSak6UEKuRg2HHjvTPpqqwB113oNamGNKuuZ",10,163,5,1000,173200,68911820
"voEskim7SFWrPx1tV2PVisqyrJejxmDEARX11mtZ5vo",10,381,0,0,172569,68909906
"SWiz8fJt7CV99Uv9VZTLGAkMP3vTpc6u7ZqNN5dsWXU",10,71,0,0,171784,68971655
"2het6nBRLq9LLZER8fqUEk7j5pbLxq2mVGqSse2nS3tf",10,381,5,500,171118,68897119
"GREEDkpTvpKzcGvBu9qd36yk6BfjTWPShB67gLWuixMv",10,275,0,0,171013,68911569
"6XtfZoG7P9Hjmecg4Da8pqd9A4TzU4QynbwY94Z1ZLcy",10,19,3,300,170376,68897453
"B8Jud6Mqv1FSKpjBM2hPBqoPhGMAciX2UqR9WcepDF7F",10,102,0,0,169563,68970784
"jag77EXci8uf5uGmKE5izaYvxBCS5H9U2rxWYh8BUUf",10,168,0,0,169111,68968384
"9gANMngbGUmAaLXL1RC3JdiaLjRowJXNbzCTh53ht7mq",10,381,0,0,168536,68971608
"DCKYVqFDwUs5m2DhW9muK2EX86pootvWD8wXA4nSqDxU",10,102,0,0,167982,68874884
"26RGqX3mezgYDxJnGh94gnMM4L2k9grH1eWcTSCHnaxR",10,115,0,0,167191,68912126
"ENVaKoD7ytn58xJ8s5htFfQ8hqQt1G9dcPUDqbSwVcgB",10,381,5,0,167178,68961089
"SPHEREcukWjz5VUiGU7Kh3fWeN4neyNw1ma2qQHXmrH",10,121,0,0,166781,68913892
"91413b9eEvG6UofpSgwdUgH9Lz4QBF1G3J325Bw7JwGR",10,255,0,0,166301,68911522
"DSzLJLUQD55sxaCsJBHLFSV1SYngMmT7oY8rLpFhyGgb",10,234,0,1000,166258,68970160
"4YykTGwg94GgHZEPSsQfbaMaEE9HHAHqSuXT65L6C6wf",10,252,0,0,164487,68935341
"Ck2rHWiP22YzrMgwVSe9ngyRW81JXLRot2CUo1Bf5RFh",10,287,5,800,163847,68968385
"FLCrbfbwEhFARa8nK9rnZw8BVtKNAuHujh9EhWy5A4U4",10,330,3,0,163780,68970844
"gVot34jauJpexBL2YUSPBKsmZ4V2ffmDcRk4yfSEnx8",10,147,5,1000,157538,68811793
"PineDoC593nrX16W8ZLWfF5Evb6otv7fRfZMLjPAHe3",10,164,5,999,157359,68904952
"i6PZjkPHGYmPfPE8LsJuLn5huZyusXhmysiDiHGPjxb",9,381,5,10000,156146,68968901
"QXmsTYFK7YT2BpP2AnvXwuRpfwmsJZpovLcUqdSjoK1",10,382,0,0,155096,68971516
"fdvtuDvWJZ89Z7TmeLjCwxgoLcmoEWNxruV48DvJtfm",10,23,5,1000,155035,68888824
"FSDKGroWxgBf7VmV6X1NLDhnncrWW2ekztwRWiJrPf3k",10,381,0,0,154980,68971833
"sTach38ebT8jnGH8i2D1g8NDAS6An19whVMnSSWPXt4",10,218,5,1000,154662,68910415
"vanFfAkyFXFnj6TpmVwet6pJBnS4nBWNcJiE5GEsZ4K",10,99,0,0,153892,68899489
"6anBvYWGwkkZPAaPF6BmzF6LUPfP2HFVhQUAWckKH9LZ",0,379,0,10000,153763,68909447
"3Z1N2Fkfha4ThNiRwN8RnU6U8dkFJ92DH2TFyLWJf8cj",10,379,0,0,153561,68971825
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",10,382,5,1000,153328,68910955
"F3scMRjzSvXUa7JoK2uwBjNsYGi5sM84sDzE7FfGBo6o",10,32,0,0,153258,68972010
"SBLZib4npE7svxFA7AsD3ytdQAfYNb39c8zsU82AA2E",10,227,0,0,152948,68895775
"nebu1WnZBrFZz5X7sfPWuEqyb8LBSsrXpxaesnK9CRE",10,140,0,0,152314,68971343
"AAAAQwH5KManM6mbxGLc1m1XnWcRBFDmdUgpZ4Ww621j",10,68,5,1000,151545,68908949
"sShosKd6uA5c1ZpVMxdsE6do13TLRWSMYsXbSMmNC77",10,279,0,0,150550,68911472
"6oscGUEkXE8fyWoC4czRKbM1cuLkJNtgRsX1Un6w88Vf",10,171,5,800,150124,68909651
"DyDjFYB6i51FMHQvB4eKSwGHmgMxVf1i3FWwANAngqyY",10,374,5,1000,150039,68761212
"bonkYyhB6oWHP6si4oTSXKnEQZTrrCyGZLMgt2VqgHP",10,64,0,1000,149477,68970714
"eUkPmbsMwxMFr8v1m6sBYJ9MoZ2LpbiHNHWeZiGpFHp",10,78,0,0,149384,68906122
"86Sw9R6ynPmXnHfwUWinXtq1QoF2KHesfQQyZG5r8sXo",10,381,5,1000,148731,68907339
"BSGMtRHy9qvsPbUKtT8yqd7nNqn2urTcSMVUgzj9zJVd",10,142,5,1000,148601,68971522
"HcbE5huUVDgsf7SURsRfQqnFMp3Zz3i49eXMddugPyAP",10,380,0,0,147386,68971668
"SWnetzxKaKtuysePKKAzdPAk3gqWgPYxg31vet69Xnz",10,183,5,1000,147092,68912014
"9ymU1ayh9mZVyDL4dUUtXKtX1wCaFNzZPGutLJgqzuC1",10,173,0,0,145706,68969563
"BiUSTKzDM57pkf52SqxqckEk4ap7d25y2GB4GLXxdgj7",10,141,5,1000,145699,68912179
"7PmWxxiTneGteGxEYvzj5pGDVMQ4nuN9DfUypEXmaA8o",10,382,0,500,145318,68971861
"5Syh63iLwvddy7HqhnQbLnQfJGF2wRtQ2AVay6oFQmYK",10,152,0,0,143986,68513339
"7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh",9,382,5,10000,142472,68831459
"7obieMdVPKKcwEhhKizSkpdLaW1HMZh2ENrUDUhdGvVr",10,171,0,0,141808,68910526
"5eJQDSbgTZSEmH3zSWDEdAKgjavUUn9BkouCFNLz1x93",10,173,0,0,141726,68969675
"C616NHpqpaiYpqVAv619QL73vEqKJs1mjsJLtAuCzMX6",10,258,0,1000,141271,68971470
"dedxrPfNqPKBRmUyP9LDkaitpQzU6PD44jA6GP9Ndhk",10,233,5,1000,140180,68840145
"SyNdica7qx3njeVKNgXvV7KC1NjPYNS4fyb3NxgevLH",10,111,0,0,140152,68755474
"NikGQUQqSLtsdHGGx7mQopojZcgd3N9uWFaZQ1r5EXn",10,382,0,0,138506,68971198
"5iZ5PQPy5Z9XDnkfoWPi6nvUgtxWnRFwZ36WaftPuaVM",10,382,0,0,138413,68963827
"9QFvZhLvpbcFJTPkKq5wTWR2DGTXqrsP8z9igPgjSsZ1",10,239,0,0,138126,68961412
"GMpKrAwQ9oa4sJqEYQezLr8Z2TUAU72tXD4iMyfoJjbh",10,381,5,500,137530,68935427
"vahVByZszdHguLa7U7GLz8UdUFN85mcwdkefiqVjtGt",10,381,0,900,137427,68912407
"Ec37CQZjwRgGnuMmUi3BnEBXS5Xa3siakAPxPkHtahSf",10,174,5,1000,137380,68910365
"axyQeKp44XqUnvC1jVHoeuAJ3j8wVnGeWtddeAcNYcF",10,164,5,1000,136958,68823860
"o27rnqfNHPwHsRp2xPXXwWzn2q2dGxn6UD4Rt5KMU5h",10,381,0,0,136269,68968933
"6cvBCfFXugkTqgSFVPvzhoWaLbhHWvZfSsZadWP5rryR",10,379,0,0,135909,68970226
"bookLxG3LkSmt4htJ1x9zPw6E34RRMAi7sUn5mM3CNN",10,133,5,1000,135539,68863093
"SQDSVTDfE5HqL7D6RjZk1vvZhaheWoskrDdDHCki68w",10,272,4,800,135186,68897733
"EtMSc3MvcDXUr6ChK5GxyFVwTxYA3zqP5XzjE9jwKvSV",3,237,5,10000,134961,68757035
"GptPXjYUBUjxpRmueH6F5JcqizvjPTRDShTJQ8Vp6uN1",10,381,5,1000,134885,68884072
"EcjtYtuxBuupjeyXNdttATwoQoNL5Ck7bmrqDCj3ALT4",10,381,5,1000,134761,68886093
"6hcGvZypizjf6PPsxboshZHRqefyQKSG9L8vZqYdm7UY",10,126,0,0,133478,68963193
"votem3UdGx5xWFbY9EFbyZ1X2pBuswfR5yd2oB3JAaj",10,274,5,1000,132798,68911074
"VNbW721iu6uVkrx246N2BiQth8u4b4SCPJwH3JvUovD",10,381,0,0,132643,68909800
"Gvt8s5Bwnhg4G27VbnT1Zkfh7Jsztq6CNvZcc5anPonS",10,201,0,0,132627,68958985
"PKvGYwh4efgythYddWAqGaPVuoZt8ybk7eXEoUqWxuA",9,33,5,1000,132451,67819375
"94EhHE7MaKHq4p8oFADeyizDjwYwgFn1YBYGky8mR35z",10,101,0,100,131843,68944617
"uTnZDhnbiSV3TX2obj71nFPAm2aXy83mFTFYzaBRk34",10,380,5,1000,130191,68713515
"3RGSTMXnGoeXW1y7uWpcBmQvhBQU6Tc8stxY72SuhN8y",10,20,3,300,130017,68912423
"rapxbkwBSSvtqRFrsY83f51oUuZNuVXci74MuzYhiCy",10,227,0,1000,129362,68899712
"3r5ZXC1yFqMmk8VwDdUJbEdPmZ8KZvEkzd5ThEYRetTk",10,381,5,800,129273,68893263
"steakxfubt37xYdvuXz7BV5Uhhhk1FyJx9zGHfDcTVr",10,180,0,0,128880,68911771
"BDn3HiXMTym7ZQofWFxDb7ZGQX6GomQzJYKfytTAqd5g",10,381,5,1000,127773,68896979
"LunaFpQkZsZVJL2P2BUqNDJqyVYqrw9buQnjQtMLXdK",10,381,5,1000,127421,68912014
"EpRvips2doUUdxvs3Qhf4MCLqVeJEPu47Aci5QbBXASV",0,280,6,10000,125024,60492829
"3VZHxnkK1A3HYeWYaqgMebHnc2acgLzRiXYwTNm3ooYM",10,35,0,0,124955,68908372
"G1juWDqojmp5CWDhgRqtXrtpAFw9xqhjmEQAKr9faf4V",10,261,5,600,124860,68909889
"wetwJSUHT5afX3gP49q75gkz8FcCfvsw2kuSQ1UjT9R",10,237,5,1000,124468,68828705
"DPhzpiNGU9C6576uLsNSHmdi2AxwxpjMsRdh2iVC4TPh",10,281,0,0,123477,68971042
"6n8taYki7RscA1XW7xGmevLcqj855oSgDgjPe1dZyHfW",10,381,5,800,123443,68911020
"4EsJD6cpaae8rh27U9pHsfxAheCLQnze1bDvXZfpjcUv",10,381,0,0,123276,68886963
