"pubkey","epochs_delegation_criteria_met_last_10","no_epochs_at_least_100_stake","avg_activated_stake_lamports_last_10"
BvMvoozfFVajXzuQA8DAVFwrhCQaiUQAmdGotPxRtdDu,10,114,31595
Bb4KAr7pjifv4gY6N2DJEYC29YTW4ipuTLdH4idg6LUs,10,30,31581
2N8nMAjgSeQjBH9V7ZVMSERadjeMCSiRjjTDcuJxjcVB,10,115,31559
8tNSzFxJgWBfipZb4o4bo6Ex69r1U5JDEEYZGFyC91D6,10,114,31541
E5HiPwuxHxyWMg3KweegvHpZN3sBAyXnTuB6buMf868y,10,115,31524
CQsL7DTk2BHC82fSgRYvCmpvejkRsnGht4xkAynongRE,10,113,31499
EEA2BDSi7McyTCjVPa9BnCWhpwFq3WN16ee67zj2WZNm,10,13,31497
HHTHNazu6Cbb92e7hED1ZnENTV2ZGLxXgKU7Cf8jzMw5,10,114,31465
42KmApcAsVr8WzGydBUNxaqmGZisqDrtTUqAod6f2Y9p,10,17,31457
FAxDsjYFj9Fr7DYHCABAZz6JnJbL8VSB2KBxydjbgJov,10,17,31438
BZSYFbcpvdkpnGAZQsVSfa4yDquhjw3TWbKKv4PGPBPh,10,13,31391
73gtyzAVBvt6qQ28m6nsorTE3KqZqVSDKgDLL5gFLPiX,10,19,31370
2rRVKGwaEKwhRKifDJJqhX9TogLD33meHbGswHGmPeuc,10,12,31347
HUzv9jnGfeuXABrneZBCf9cN5LtkEb3QVKHZGQGeDW9a,10,12,31344
BFgYeUUuEJBkGE2QTPJ1voDHiSm4oXc9jDqPM6nVgWQz,10,115,31341
4uEVUUcdBVpqfRGrYT44ou548BbZBeZau223s45kuUbp,10,22,31338
3ptw2gLDgfwXfJt37hvTjPQLMhpHqCepgfcJRDw4GKBS,10,47,31316
AZFgosbBorkBVhFSQYTPRBpGbgRZwkkhhzkUfn7CzvUW,10,114,31299
EL7SCSGsur2PymjCykPVZBViCCTAeBaWqPyu8GFBQCmX,10,115,31285
2aCbM9oYP7g9CsbEuiJYbPBYDaBkZojZNXExS7z5hETc,8,114,31285
4YaN5BYiz2EUU88mQPWH6C9AouQ2f6iSvFEzzz5wUP66,10,40,31261
FN6u8ThwmJZCPvoX8XDvvJ5WXbqE4uuXxHvoqw2Jo6Wn,10,115,31246
Bw9CTxEYsZnSC5BDbFvmPMiuCr8qkJMpBEhd7P2aZrvB,10,11,31241
FZgr8XcrCidn4dFQjoYfzyKK2vv9WSUgXBevDftKL27L,10,108,31239
CSJm7iYeHbLQGomm5APQgg6XqLH4TNchzbuH235Nf836,10,113,31198
CLTu87cubNQeqzbB2YDE6rJi7hvvEDUxBJEVcMVAfvpx,10,51,31196
8erpgwWZ4vZqmV76PZuk13LiyZvPvGhGqvkaMystUvfR,10,19,31183
69hkeJ19eRC4tEX7XpCd1QRBeSo6e6APLnJM4EBEnE2X,4,5,31169
CXxnqxZVek16ptqZ8zDgNXKG91cezC2vX8Tp2K8NyQtq,10,115,31160
8wCARq3UrZ1YgvMv6cYBSbboDfuhMsjyDGmFkc75tgEW,10,59,31150
7h5wACUvjXEZufAPdSY3X6WqAbqxpuQQM9ajg8X4py66,9,113,31138
D58AQSTyVznsszCr6b33Qj7xAdkdZW3TAhvWg9ZXzPsr,10,48,31133
DzwKe5AiFc8EPG86jZWTCxyEPBK8c5iGyzfBMmfToFrP,10,115,31091
2FF5V43bhSQVhYLbBR1HMKfFiMa8dFfiLeVyWL2QnTpn,10,46,31058
HGJyFbxvWQwvjSp3YYrpBs9AwPRFgrBj8JHZN1pGrxq2,10,116,31056
29ry68Hyto3P7CK9Q5zTKdyeubSFSnkgkjQFz9T8k9Ro,10,109,31004
2zXsFMQhJabCM6XK13cc2J6v6SUVr7m4WLGjBVNFSfwq,10,37,30994
6HV2NXx9o5B2F5nYbXkYnRpzCVuNPeUS9NerTMysg3ac,10,112,30992
FZ9Eadu8yT2ZTJ3ZDvdwJykchTdAkcBiDjSWdtCwHeJT,10,115,30940
HCjUTYY4UXdxZ4Y594n1nopaegFp9qYpJLQ2P4P5g5ui,10,48,30870
FjRStCQ3irsPehB4LioAAWFMaai3E8zhZPXztXo8wgSW,10,79,30864
B5qu27zmDf3tzYpzfFGQRG31QstAb9aY91so2yn7LoU8,10,115,30852
QuwNaqHCLFDcWdiNA8eDYGRwJFG5hBpFuAqMH5QUWz2,10,115,30811
9ChUmqyd4ZjJhFgkJgNbmFV3gGYnb8m82PgTzEBbGBXZ,10,114,30788
EdzMZuQdM1gC1zudfrq3gXYQsKNwkZJ3nsD7fTUs8LYQ,10,114,30760
HkorxVzV25zNtkekU9kX4C266U8BXq8PXjESifWSqVr3,10,116,30752
H2UU5EYZV6ikajDJrmKmqgwwJyZEGuDpWWPYiox1usho,10,113,30728
2cddsyr4oHtuup2hiNt7Urg3TvDpx6GQ7Wxdsgd1yQts,10,20,30721
F9TFLrzjSMr6aa9VGXjsXF6h6i5xPQsuwqRoVNYvnRoy,10,30,30705
CHE1F2uLjcqZ4YGtGRaKJHRToigaSeVG73xMFdAUmLq,10,29,30704
DquU2QvYE6zY6L8PWbvdN17iu2PP7ZAkbtKoXpBXDepQ,10,28,30704
9H7DRsuCb8g2QkSjdTSmscmV33uGo45tgt8NbQs96wh7,10,31,30704
7kX5WSrNDfQCdzQSarVGzNenwaU2rAmZ5WGWRokNDT9h,10,115,30692
8E5iFA5mZU5NjG7brFiUo7UgfdoQ6GJ5gfhEY4dYYw3N,10,116,30679
3fgXj6bCDMPkwFkns7zmj3sFbbVLz3Y3dpjVNQLuNTVn,10,114,30578
tRN4oyRkJF2FiQ8y6QVGGPa4FMkZRbRJmXELd8EKLs6,10,116,30572
5ei7UE4ygTLMEb4RUfoWaTjj2rrFxcbFQKfijj2YvdGd,10,114,30541
59zT5DfSgYp6etqUuKrFsKKqb9pr8rkEp6WfMZXPiqhP,10,49,30540
DPo6G1xziWY34ibbdPm81tQZ9iKG1v7S61sFaB9bEDXC,10,18,30530
d9TE2MW6DZLKrTPynDeuB7fHNgTvzNzad7TnNY3todV,10,116,30525
FK6GfCByQiM9K2n3i3AkN3wUec4VBEaWsCxcc1WtihmW,10,32,30510
FUkZXN31DobHrhXVbcKEE9Vv9w1FhCqjN11n3YXwBfWo,9,53,30419
FU5D2qqB99w39tRV9Y31BPCXGSiy3VvmxKuks8WQ5gjk,10,12,30417
7KUidrTumZada49DCnaq3G1XMU25TF2WCZnntnxCRveu,10,113,30365
DuZdoRGLcTijWPLmuFscMb3eBbrY7NRsTT2JRhuhUDyf,10,53,30334
GPMPWBovEmycqkUp3LuehbVNivJ3mzoQoo1FkdGYKQUb,8,115,30332
EEgyYgAmvh2N1kbwprc6JLd9VJASfipNCNzsRFniS68Z,10,85,30300
43wcU3SXUKSseo5fLp66NW8zyf7ztyFCTguuWv5rz3c2,10,12,30258
BRD4upGJZiDoamrFevq4pkLuHQgYcrCiZpC9UGB49WTH,10,51,30226
6hXR84YqTSYmuAEWnA4yrBkVA6SbfQBp17Wm3yw3yXwS,10,16,30193
J2LP2tfFu91SMFfNipTYi2iTBhLaTcvDfBpzrPXXnrXn,10,115,30167
BFQayqAHRXjRbBEePTYamEgBSj5bqHtFn9T2vd9PijK5,10,30,30152
4G5KJ2mMw9vDhJsyFRaFPjWF1vquKZDPPpzTHddmFkr3,10,114,30139
FNeHA2cPYKSj2rfqtgYsazbiJ8HpDp8YR4XLDLGxfzMH,4,5,30133
ExnzcvWToQD94XWar71zqFzvVVDuEDTJRAq7EaojCFCW,10,23,30133
Bgv9hjVTrYKNnrLRAP98572c43hHmZz9mqWkQDCTpQ5G,10,114,30129
2v2eCZsMKj9tZV45yoboKUhghixUnqRZNuvdyHThhdCH,10,51,30120
H6tzyZy7rhA1BmBH9VsMuUx9GUxu1ThQZbXMcGV1WJ6R,10,115,30075
BkZo56kMq5aL2xvZFnS1U5HYsYWN2oeDmuYYxXE1DRBg,10,115,30070
Cc79ZDKHJBM7pEDnN5dFW7V5LrzQw1B25sdgPt1c6U2R,9,115,30020
6VwKEmbay1vnHWWwPezCuYE8zK1Zhj4psL58nLLZXMty,9,115,30020
5r35HhwkNpAicRNntQyf7BGUnv7d6MMJHmMmxqLXrRd6,10,60,29999
6TdqLVgSJSepnGHEyMdQWbTqmvM7svSjddtCWLjiGtKW,10,56,29965
HfdUBhgFsAgrPDrFYUGggm6rJzVtoEk1zXj2bwZ1nQEm,10,23,29954
2CASmr51q3qVi99zra9kAzk2Zxwcvsj6Ze9e3RXzBYBe,10,115,29946
9pf6DARibmjG2z3ZcAH72kYWNT5iCCMBQDEgkR7RN92M,9,116,29929
EcEiXcrz6XrDq3ucRa9h6wnsiJ9ArwadJMHvzgwzWoY6,10,109,29863
2fBJkStQY4zEjzXuFgCGhTy8bnziooyM9f9dBuXUzGws,10,52,29852
6tMFRASrdCuyrrRPwrGf3AzwCg3dp9ztnrFhjoDK2Jg4,10,51,29820
E2z6dnAPDhzfacVWWJHVhd1mqpJzZJwnrp1vLkNMb9T7,10,72,29820
H6RrcZfQAFxT2JWAeBgr1v4f5qcWwK2j3t3nx3gtZ9fe,10,112,29818
2MbYtBqYfganJ8a7BiTxQke2vqtQ8WDipkfJ9C9DwuqC,10,116,29788
GKwt5srj8TjLVF42P6rU5xdy2YGYyWL9EhgccdTqUV46,10,61,29773
8gEfT6p3kAKaCRg1tCvRaHj9edBHhu9yRZNnJaMW8kXZ,10,76,29748
CQK2ktDJDA6ii74KBVEr7QN95dw4P5jeNESjVXZXeFjz,10,59,29732
67husns6jAERX8qw9apWTKpAw4Jc9M5oK8ZdWfxaWti2,10,19,29677
BvbWCpzDC5eaWKp841ZqRjZ7ofWDwyCbSFdBM6FaUfj2,10,115,29628
3pndAp29f1BW6pcG8mrKLNHp9xBs9TWQDu95NNTvKb84,10,59,29617
9pZghBoiopUzuNz2sKRNLZYb17iXiWX5D3k35v3avP4G,10,14,29585
gpdd5DpgLmRk6hDtU9pZbj3CnmTBxdgt9FPgnCun5zx,10,23,29507
7kmTdwYjuGYYYyGr9CKBwECAmKFsGFrVvF8wrNvciZK8,10,51,29432
G1gTdcS9eEnwmnGtLN8tBsnNZZHYHEAwmZZEL5uPNZsu,10,101,29410
3GNXE7PySMGvCz6tNi9DjZnQ7NbYWZXnhx99XeaivLx1,10,31,29403
5SZ2PKUZtbpUtcaXmULbeBzusM9WmLY7imYtxptnkJd,7,115,29393
7Rg3vsB4FSBN4QxVhTkUdEzSiUFxMSrvrFmJHDr8o9RK,10,51,29328
HZrjcQScaUrT1UsySmnuu1oaosDkkRFrFQ9SA3QZ22au,10,51,29327
Ej9UCz18Spb6xRx8L3sT3vbyAq2dycRWCB2nemsB6K5X,10,49,29301
Aqgd8svcTinjZhg4gHsiaVz52oC2VMWTJhrmtqXCJbEj,10,116,29298
HXjDB17coogpUviehZddKon2RndcZgQfi3ECb6gg9b3L,9,116,29289
Brn1GuNnEbtcAS2qaexPt4fZyWqzfBbJRitRe9vzhMAp,10,114,29288
FVw7iJvdcngtF569FkMTCTLv6SK6sPX2YaEmugy3LKAj,10,11,29286
EZ1W19RXEpZieczdW91HQPTnGtxTFcK7ifrEWLVceym1,10,11,29283
HxSKejdf2jbk5HQeMtQV2kxKbuQtmqRbeaSKFdukGq8v,10,22,29263
4nynLBQtunkXjM2WNaredH89EiHVAv6zjDUT2Wyv3t7f,10,31,29242
EC7etF6nrrzSGikJp44KVSgkVhBUNHPMgyfBXT1AciTS,10,62,29242
243VuQjnC3fz6NWWRNcazu6jRrfsTZg2tVDUsXtu1JQa,10,69,29227
CTgkJoZ7ytdp6TYUTcHaVEoBNBxF3eawrPDhs8Gk5R5w,10,44,29205
HhW8pXxjdTrQv9FwvLQsDmS9a5LrMwznbsSaaNkJB87U,10,52,29199
BWy3BAK9aFxzo8FEckNCP3nVX7ands4qZDkM3MFdmyhy,10,42,29185
J9AjVaXNvCrqEs4BYaCbNXmoA63Yt1a9DAFZCLMMqVex,10,107,29175
6GZXSgSPFiZqdEov8CQB7Ardgxh2qQiqYp2xiQLGCLBZ,10,24,29171
Gg8oGN2mzvgwpwZWHw14hxYmnx98ogkF5FGvyCvc8Sji,10,26,29168
EAtz2XGGqm1GCFL6GUrDAhGuHm4evmC8kWEPqYGA6Dtc,10,99,29160
3gkDrHKNScVUni2397EfBS9HV96KHvJyvyy425zzsKWR,10,78,29160
E1HbooA1hLW2TzGQHFkSeyKGiPXRxYEx2HHhTW2e8PmG,10,74,29152
9yWP4mSMkp1ruXx7HNFwgaTdn6sZWrhVaVE5edAfT9nZ,10,24,29151
EhwdUxhuSh7WJT36stKCNTUj417GMzrJ3LJ8YyqoKagg,10,73,29146
CYjwoDk2DfkP7nVG3634NCN18ZpXr2GMN7rUFmWcmM36,10,52,29144
HJr1Ef44knAZUYqq1YM7D6Fz4Hck4qZpJfBoPNtTL2RB,10,106,29143
5wFhaoa4wJGhaFHASJYUtufBasLv66vVnvmeuSf9T6aZ,10,50,29141
HuiFMvCzVqt6iRuXNFZfhs7TsHHP2k1LgFtRZtLxXGEg,10,101,29141
GMrzy7d4nJheoy8yhcRUGTwKVAbPnuXiTEhTMfp9KkYY,10,111,29140
2iJFjUT2rf2D6PVdsaThdRnnGUGp9Coek7hMZDrh762P,10,53,29140
8m1GMKjTkAbQJZ3qgpYJpjFVNxdupqc6K6mygiTRmRE2,10,61,29140
6UA5K5at7qdxsz5YemfAXpSc9Sk3VQJCLvsBF5y16tjC,10,51,29139
3PPJnP6w2g7NbQPYSMiQpAMtcKGBSv1jaztueab9WPgF,10,110,29137
CFEkueNQKr3ZCWvsSZM9rT2BchSKcJubiujsaAeBqJLs,10,50,29137
253gwrJKDLdQnDdWYa6NFdD7ePjwH5CZKZhCLdSxkuMr,10,50,29137
EgrEbKyXQV6HrPxAbig7HxGzVdJtQFdJKacXtNv2MYw,10,108,29137
7CHebgiTvWSg5xscchxD36so5rPrHaFfXVELYKh7EhDG,10,103,29136
2zqAEEZZ8JWwWRDAdbZTrtxnDcd6NEdLsRNDnfbcsxFJ,10,75,29136
D7YWj9kVGhaSWoxJvLDDCu2wYgDMAiLWGYxMQWm3Trat,10,109,29135
FiQbibD1mmVpUSn6Qi3AXnzetWHnJyNnC3NjeVoEwWGy,10,26,29135
2KdsK3ZF7PQ3cbL8RW5xLATDNZKbi2s5TSb3vV5zzjfa,10,22,29131
2sMeBgvQ2U3g4DxwuLN8c57RzuDycrK7xa7dUSYyc5o1,10,76,29128
CkEi1kA5D28GDqavYBShAjqw8GNxy7AP6keTJxT7jC2g,10,51,29128
CKdBCvd8fb3ZiGnejKJDJ7F1r4xY4bYFTqf4JbiuLcLE,10,64,29119
BjgezL8ixKvnqJJKas9WArvpNzFdE2ihTztAxmNt9KzM,10,47,29118
4Qjku9sLFZqtvRR1oFAibNbXYGXjinDTtYmZUj7qPyzb,10,47,29118
EfGi8XCP5sh8aohXjWBABSchFdJJnPiGUMBKmAM3Hk1M,10,90,29094
9G1WNwRW9PNgPZZrwGsAg61Qq7W6SM8xXMtmWPvYqmX4,10,46,29092
7Z1v34gVS8LT442Lb7Q3TT7ErxTfdz2oovra4if3us6y,10,62,29088
FogfbmTdme7772gCpKbg4TVg4vj7LAXGxeB6XLsVmwB2,10,14,29088
2KkjWY39hWfiAXjTe3wtMnANVnACGDML4998hNTbNB7A,10,22,29088
2Z3qcv4UeFj9UD7bUhDWcK2PeXdFrYiukRXti5HqXCKU,10,77,29085
33bXQqiKN8dt8AeCtexAnqhQRfF2C9EaTzEsa6sDaUKS,10,46,29058
FzznrGTLoqPWMayN8cd5jiqS3KThr4rY9YaQZMCeVdGc,10,114,29055
CkuR3ZRBRzmvQJcLJxp8tBRshP2eiAPef674AidaKKWv,10,70,29047
A4yzfBQ2vaahJMFsdsfRDSo2UHrAzuz5B4p3XM7Jf4Mr,10,11,29031
7TFrkAZB6L18fmiMf8XBw4re1d17mi3nnGvCw2HXfxcC,10,57,29026
EUv5F2WNosTxUqJwv2AUoJv3DK8Avs9xdS1woTeGWMKt,9,72,28991
4g7jv3b1uGwR9r8MishxPgDDwXzdfTHm91CC2T5MATLz,10,115,28955
7szHYhGAWwYTxppUSraME5JP21p3YxN5CHxUaH8aW4Qo,10,51,28902
BBf2xEfQddhALhjTBKo53Sgyuk28FQH8vkjg8AiLhzRo,10,114,28895
Eh11XJGajBrtY11Mu5hhzzuYWh9FXJCFnxwM4cqVhHAy,10,15,28891
BBYwBm23fnABgFNuAkB4gJdV6VbrPtij99m4ME4dsFsc,9,115,28858
C4rGQfWNRrANjKaMvGFnprwi1aiFn4ipFtdJ7QTUzfum,10,115,28617
7EKB1FKC3escrmLJyEJQPvk8Z9dtgzGjdHpb7uzpWxAQ,10,114,28563
GJbVUP8pfACkao4mRFYuvsjJVmzveXdP9Ro8LXmQX5jx,9,115,28450
GdR7FsmiBZa98t9sBDpfVNiotLr6gJwmQWT1hkfKAtbi,9,10,28301
32HCd8JVH6VBWeFwVyHaX32WrMahKtU59bLbgfi7Cxrp,7,8,28271
A6h1yKckAnfsx5oyqXZUqBkQXcYBfDqgidSYSyB4kDLy,9,10,28239
Cvehn8vfR2NMx7ZFfwyvEr6NvSpm4XsuBrCU5Lrm5Nnc,9,114,28230
2Unuxg4VkcwSMQNUXNkFCQ5iuj6GimnRbZD51HrxNYPA,10,114,28178
GNGajCfXGYEdXhfWjcNu9pNBFe2jEKpfhGmB6kj54679,10,116,28149
zW7m78mEXqvi5M1PQnM3FoSG6vgRCPtUP4D4zuaVLYn,10,26,28128
4Ejxdhe9fuc1NWb1t6FByqugfeYAjx7fFVymHLNh49vV,8,114,28090
2dJbRKZoXoPCo2dwYnMZ3rVqAU8Cfb6jWHDtabJNB5om,10,115,28066
ARENpwZ53bgMbSp42PXw6U15X431y4UZ3F3Xtyn2Xksk,3,4,28055
B635kLqL894z11Z5pPs2Mxd2BQKaJTFTesrep888LFig,3,4,27999
AAYeP1CDEsD4vx7fDhUVxtw4kF1RdteWsw4Q9f1m2FP9,10,85,27920
3Mfs8ZCprDQCZqRF2VHkAPbKLPU3jGncQPcuWMFPgHg9,10,108,27856
2AAiWK4RHrfeWw4pZfhJzjFwxRr8ZLqq8SpxVoaWHeDs,10,116,27632
HBAToLBXLHKhivi57c6jPFFVs58Le6mXDqB3MGCC3ny2,8,115,27475
6TpZSJ5fc75GeCz9HYxqbdVfePem3mQg7NWhBobE7NHq,10,115,27431
3vx8p13SNxsAcgE569uApKDR1adaiMfspHHzpDBnWXQj,8,9,27416
65KQa76r1hgjFPxDZzgnPuo6L73u6PajKicdnYqSHM9z,10,115,27331
APattuum6uwerqK6Yj8bWGVojh6EeE97Xeu8tHHxU83F,3,4,27304
6qNA6euo93Hst7tyJE8C8gBsBfhsQ8u4s11hfzrPVW6K,10,11,27247
CuQkGCs2vnF26gaNKB9w8JxSz6o8w93vB8X4udEeNWxZ,10,31,27241
5QLmKfQWP6ii3z3eTnoQR3bwuSeGaVYAGK785mwudKKv,10,27,27235
4zr1rfVksXW6YcRmDG8P5qhxoi5Pxj3oXyk9DsoqKVcv,10,11,26847
9JWQxAyhufJEmZdQLKFfeD47Vs5JsmZ653K3yrkMtzCw,9,114,26792
4VVMyfTm9jxRHnSZa4oRkHP6BUrkDHBB9gsRPmccEvCM,9,116,26751
9RWdPgDEM7AriF8a3mpejTZnodXPq8QignQTXi4Dkktb,10,45,26592
AKdj3WvMR63EdH7cRyCzjVvkCxoKF9MB3PrJLYJRoqrY,10,115,26523
GyWUQcZrAqphXuxq25iXeCg6Nn2NttncLLhzxNUGc2FC,10,116,26418
AsSvvMo39fz9S7zvioDHSEW8787LFNVmLqe5KYG63qP6,9,114,26385
8qowfVjd9zbLaxbRAwoY8Kn7rE2PeahMvZ5PrPwALEKD,9,105,26332
5HbxnWZ2Ja4H7hv9y372qgggN2vJarWRgZmwCHsySt2L,10,115,26235
EMwxz27LSdShDXgaYThgXTBzSqNa7QiAMuQe2y9bSVKz,4,5,26222
2RjUXKLAdQ5JRV4svXLH4oTGM52Sj8hfL5FePfWApm7v,4,5,26222
C7RfoKEWZanUzwiJfeqaPYUVSve6yCsg7StygmSdvTAS,4,5,26213
CqkDFgHzB2EmtsJ7aUf6hKZEEsnuN5rVKvgcFCczbhTB,10,59,26182
2SeFTF358h45r8ngm475vzByoERjGmwdaBFhwSWahr6k,10,59,26141
2Vnt51Z6rHDg9Duj26DhGuzdS4e8vFYs3X9fLTzgDj5y,10,53,26133
Dej7gV5yxdbWiXPWW191CHfJB98PqwWB85nyJFqJRFGD,3,4,26050
5ZBoSr1Y2dacWHFFZJ5KespdujFNPgmomdA1gvcpprqh,10,59,25919
Fw9NyXa5MDcq3YoYsYcPJ961sDkQe4VXj6GEVFWS32nR,10,111,25904
2zyNneTx26Nuz1ou9oPXFgtpfVxyJfDbPAy9wih9Eb1U,9,111,25884
2DrTkWR3GsPNbSYBU9srH6eqraHg4p6SYKN7xJBJMaR7,10,116,25705
HnCCmoehpqYVkJmDLR68HP5kKaSjx8q9Q3zGpgh9jpf4,0,116,25615
F9RhFUf1gkBy7L9bzGgRczN7PB8aCfF8Twss1necdktK,10,49,25524
6DvVzXpw6C67Gg5sELQeaYU1H5iSPMwqaJciK2yTA4B6,10,69,25473
4eWfyxqzxWtCirFGYrffKRzjMaF69a6YjYKrF7tC7tcU,10,113,25422
CM8KEZriGTaemgWXcnt3CkoxeFPtDkKKpceGupHER3c8,10,93,25313
GrYVvAsGhvrVSnwB5AaJdynXx5HWNe1x6yHBMWDbt2Sw,10,116,25102
Yw8oxhfTAyUDBUk2QM7exc3ZNd55NmE9a8H3esQ7iGw,10,116,24933
AB3wm8vbQzhaXCdTnJLkNVamw29P3CCeGsmDYkXty79E,9,44,24913
9PXHFEgXbn62nzoxFBnCT2mzuCzeEb8vv569rkmSbXLr,10,48,24874
J1JXbr6xESrj4EpUjT8C5tmphrJBeQw2SF5df1dD1U1r,10,75,24843
EZWaznchZmT4L11wSwNUafnusd2QcrhdN74Pd7vyDwuQ,9,113,24741
DLsiT7FyLd5vvYXYkWwVF68VgLDiGzfT53bPRsVxQAMZ,10,115,24689
DqiecqZhYNVjg5TAX1rS5BkEy7NyKHjcuu5sGxHV9rF3,10,31,24544
GGqMGDv1QpRNLTpLBAjoqxRCUgzMXbBNXvwwSB61ioo,10,98,24421
5zTRDwJLtLKRSpXPbCgm2WRtuMMrJZ4v463nhj8m1Wcy,10,25,24319
6hu2ri2DSN3MDD26r8oqSAL4ctuWjnH1p73e44G5DhUN,10,115,24262
F32Je1jaNKZfEt8XSHPjCzmTeX1JgkQTsXBHADQRi85A,10,43,24212
Hv2pAGSn9aBoHg4GwQkEAzgCVRPeQWGBKCEKyQCuniw6,10,114,24181
38xwHx8XwvkwMP2gaQHZ1tpHXtzAYng1DwxjVFYcMG7x,10,14,24090
3CF5qNQnbWHJZyNZ1wG63YMQfa3VgG3CANRhq2hmaX8A,10,116,24073
4FVq6TkcDEZpHPsQa9XtBJ4PSZ538U8aJmhUhUEyecaH,10,36,24032
EAVDmsin7suLq1e3z1dqRM12pNri5mjQZtNrKWecSYMW,10,75,23982
8mGDoKZvbLcmaoUJQRRV3dvQcYFYQnv6ZGV4SeBHPRTU,10,53,23943
8cCU6bLMrAzxb9rvRWHNT7PtWLkcd9CgAFh5axZQWrCt,9,115,23905
r7KvZJWfE6LexgbWKzZCWhPHucwTUezXkkvt9h3koFC,10,24,23695
GicAssCyfo4PcvY2o1Xwjq3rxWQqJXsZSM9CwRZKPxqy,10,21,23636
54o5FCbKdy3mfxLWbZ5QcQ54LvFgBJZ7oUJMUBBzhenQ,9,113,23510
DhsfBtGd33QfrbU17mJLXovBPnYAd8ko29Vbfvk8PQwk,1,2,23505
H6xRfL3fF5jPun5VPZijWPWonZZpkoBbgda1j1us5aut,1,2,23505
AabkHSk8bbTiDdagEFnhwk5f5yzUTTchGkCDmb4g8hpS,10,61,23252
F6QgGrz3g8Pq9mpgZfEYQnU2AU8svuLUYjNwPEQKBoQL,10,75,23227
HDMA3gaTo5hRe3joaPrq3UePQJHQKb3RvBte3qPXLFDx,10,115,23080
97nhKsgxGb58wArYHdDzhKkJcUbEMAgiJWzeSoEwcsVU,10,28,22680
5rwLwGqrTK7qAZ2riSZXQ9NMM2EvqAfSuQNRjayzmYNf,10,113,22679
E1rsCGMPjZg5RQtsXHU5BESp8v82HrA3K4TV8ysbPoNF,9,18,22380
6X3vgUWyEcr6i1GaaMcGTwPKYp3XXD3vmCNy4G7gT5ZV,9,114,22358
8h7FDrKTWnxwqPdhM5GhxTpyeNXAmxp4kcWYxd8j8rnm,9,51,22311
HCaDS1o9eTc8RnzRW2v4MbtXm5xVXw1Bom1cFCJYFtMM,10,114,22094
s5aopuWhekm7KkhuqnKZMwkGYKmZjeKstiHeHe9WAfU,10,114,21995
9q6EnGuGfF6bV2fL9Xv6LXWWAf7rE6gTiDtWndzQA87R,8,113,21992
6grJk4dcNcnJJi5RhJzocHvqVNyhK7Q3P84HFwLykD91,10,22,21568
9enaiNPZi1Vr9L1FtwF9ayKiAYPqFT6uwCq6pURa3Kc2,10,116,21412
F6rEcFXMXRkrF64hsz2GgisT83YrNWPPhJP93q6mve9n,10,115,21369
2hKJrPmPv1tfGS4wyP6a6tDBag6xuAPcKV2Vh8EQw8Ku,10,52,21273
3h32xSnx2QQs8Bptgxz9JuxeM9nLtyNWnczN61NScukX,8,9,21022
3GcAZFHcKMJdAahwghmcNww1AZTwtGKYUen13YUHvAUA,0,114,21001
Dp6RDVYSfG87cDCvMHoaqPtjm7Stws8ADVZCvZecMKWW,7,113,20849
2SqMP7xE7eU9PsKW7nPBCKZNVo3wgnWxb8RYiCFXoz1U,7,114,20739
Hjj28bqPxhxAqmjbnRGbv37BkAC5azRLRybZoWD3VuwC,7,112,20617
12Catg3Zo9w64PvdTiuWEhAszJVa4vVvmd9mZPRHgcN8,10,32,20601
GaX84k4BUmPJ5zFvRKmxtTW9nrWYCSenyBWtvqPw3hDJ,10,31,20583
BUy8bV2ZWK3p6Fs12KiguNURNpJtyLrmYtncd18Tz9Ks,0,115,20321
EsoYzhVqVkjcCVT9epu77egBHmRjLzcdqL9USifTFSDE,9,77,20236
BVQYdUYPiuRnecQpqnM6yRPmcEiq22EVmhmcjtyChKrS,10,68,20119
DG4YDo7Ew3onwBvTgyyP1VANarXXwt8ofTzgXw43PbaY,9,115,20018
EHriNuZFCEcBoJfccS1ftYYzDsJj1VYGtt5kmz85YFDY,10,114,19967
E1TNy2JeLydnUA7c8VJLCz7NKHRF9e57n2cBHMeuh2PS,10,114,19902
6rFtoikcpPQwNnvdrZ5ZsrnBrT5QAVy9Q2jeA5UMTpUZ,10,115,19675
EvsxoZnH5N84cnZTpRw8aNm9BcJGnvEg3dJSkBVe1oLM,8,115,19668
VfPfEUGat1msCyqWYkvfoWGopFfabGJmHf6zCGLwHkt,6,49,19644
8hf5vq16sL52jy67Tedc1Ax9VEFwvmF6qPzikQxA58yx,10,54,19447
5LpryskkWjuKhZeA3qRBn6rS6Cggs73Drgy6d4QZWL9z,10,15,18965
8FwXng53V2bfEizvjCAJE4x7MkkWANPsTJA7WucLG5Es,9,11,18645
Ghno1gC9ZTQbhTgyFQv8kofcoyr4mvJN8E6dQpVAcKx7,10,28,18328
DThPLgLfFxmPTEuyHUERwJcT7jgv7N4HKJMukVNRWx6Y,7,8,18290
6mxBPC8tfaWqLrSZe6af24XWJhawzr1LHcEN3rsKxJ9z,8,114,18106
2xozC9CpPUXeCapmmcFcs1tawhUSbqLHAQg2M62zVoHK,9,60,18084
HRmykmLK6gZqTRt1Hd2UwBfvEX2uDCk7YTgzjm9rZ2YP,7,52,17730
CWCXFEW7UU9RM74zFfZQQWtUVpH5hiBopQj95wQUoxdZ,10,116,17659
