"pubkey","epochs_delegation_criteria_met_last_10","no_epochs_at_least_100_stake","avg_activated_stake_lamports_last_10"
3AoeLq6vfruMMB61PHsHRm5CWinNhZ1NB6BAj24iqxcd,10,115,38803
CwC6yNjW2ZiexpburqJi5NxeouamZz1HY9dhAin5xL2Y,10,116,38792
5xPR3PMApLgTa93snenoQn9FEYXELD7LwpjXLf9H5BzQ,10,114,38770
HwLfaYNAsdFE8Zb8xR5eyqKVkXUzbd9S8oP4BBRiD6UL,10,115,38748
8psC8ZFMMjTfYutMzNHAAWmhw58HBKmN6R75mzUgKSUP,10,115,38743
Ckr9VabuG6k9EwfnUsjkNEFLGfzoSNRnidGrDUz21z9A,10,115,38713
GT17We9gFX64n73q1vhq1XHKHFu6uVGUfbHmh4vdBBtf,10,117,38697
DwJbGGN2TPTea1fnf6AJ8VDLYMisikXbqrWV1R67Dk46,10,116,38653
B4Dm8GYNKtdwMjPH7wHp6QepEf5q6ceH6nyrsubbqVdB,10,116,38625
AKEP5soY8vqt5YW5g88n8qkU9NqvW7sXhhvBrGv5Rrx7,10,115,38618
6yoVzQnvezhHT7eekTwHsx2tP6KFageqncFbMYTtp14A,10,116,38617
AK9CzhqWnfUBGnvNMu9nSBGi24kYXSUqfDeHDjrA9vVz,10,116,38614
J11jyV21DCwqxNrwrCsk4JbuEz3fe9Uzr9dNHq29yFjD,10,117,38602
54asSjJinZdZn2vyNsu5V4Cq2AUEj6KcNoxQGKk1TC3B,10,115,38591
HX3CDf5PPjHJ4iEtsg7WY5b9LG5HhGQCv1ETbbAarwfx,10,115,38545
EGfBBmK8Td3hs782ZtsUqm8uhFiXmoZRJCLtaNf2U73K,10,117,38535
6Pgqcd5F3275VxExEcdr3uuBg1gSCCPENHsNhsyVGeRd,10,116,38533
Hf4uJbn591CLm1mRSXbNg4fQfRg2hPGkY72ffDXfgabp,10,116,38524
BeTbfyK2tCEQkrZ7AbMkc4himso3XicRphVqmZUuCRxk,10,116,38519
71LXbMQBgszPjuKJJBuDZDB78XrSzbvW32vr6X3FRjWk,10,116,38516
A73NQXoJBszKq7cYgy3fDLduDJAJfkqnakLdNqzSKMqN,10,16,38496
Bqgb8KYz8BWY8hHS46vpYcEDSiiKMNyz99WPgSk1Fs5j,10,115,38470
G8RR7HY9wL8M7Pg4TrqwTc3z4ojego9h4srmqTcz7m8j,10,115,38461
AZmQFKL8wX3G511WTiS3QxUKYyEeBRxzyVoYtCCvsTgs,10,115,38454
GXBXfPgeodf2rRgJXPTYWFwuQKRfoZ8gSQfpbAsbD6Cy,10,117,38444
9CRpyjeHyqHvn5ZeCq7VWS3PAuNNrgtQSd8Sy8X4B7Su,10,115,38426
BdX3aiTD5a4u6X3fLSZj3BotLottixEQM6r9J9vZbh4X,10,115,38418
HpNWz17sFyr1JE1kFrFpxRsFEFoocQMKgWGJf9ekXJGY,10,115,38376
Bh7TQhyuCS4ZecEsjRhAAMrivBw2gSLs6FkhEakRLSzA,10,115,38374
6ZppdXgjddik1FYRRWSBx2iZSWvgTp1osA5PdsuMpmCE,10,116,38368
8FDjUrwdUbjfFxEsr1Mz575oTjyy6hewMfrfDiz3HgEP,10,115,38335
9s5G9sCu3Wm1NADVaq2VTzuRrBJBnGT1mv1UnsxBDxC5,10,117,38315
EQLyDbs1auJea5N1fnbHW9b2uGBUhpvrWsUJjBjdvcnJ,10,116,38266
CSHm2LhQqgasPXvMNA9e51RZzyuDhnzFkqUDLChaJyJw,10,117,38243
3LovX9GgPmQp6U699wXEZntMuwDaENSdYSSbcmY8ZFDe,10,116,38231
4gU9xSYbp5S3W5o8qBAA17gt8X9TAWwdDssT7hGjbvfm,10,117,38224
3LqnW7Az47375ivhozGgpGx7jz9EJUE6VpbecvzHqXQQ,9,114,38213
6AKxHAC4cFpFSpkBDYbgBHcyoXkq55JVcLsRFtCJVBff,10,116,38196
G1qhHAUsQAUsUNijfJCEjDnzay1QPc7PREy7paVrMVcB,10,116,38136
KRGfGeZRr8G1j4JeE189qGuuahkRXG7k24dcsAvdUcp,10,115,38128
5VBjuW4zXnH9HyLXS2trFd3LwX446kTWEucPzssrTmUg,10,115,38113
F6g3cTLPrweU19zbzUoQBGv5BP63BVNu235q1KWRCU4r,10,29,38087
3Zg7vFiXUPbZVTLkEi23Nn9rsiNY7y8PTU3eXqm592fq,10,117,38065
6UGePwPUiLnpnga9249rKPxyyK7NoCuTmfR7q9r1xM12,10,114,38051
7QXZdpb8a2LHVExxhTPGhBFC6NGiy5EqVMAo7PA7F26T,10,115,38050
34YvwsMdaCCLYeXKA3goccRxHPmzDi6k4wcRkBDssozt,10,114,38044
3LDZCwJAiLNQ6FKMsRCG8NQHxmT9F6WgKnqUpSAfacb4,10,56,38043
2M8TKGueL9BC5JejAbm4fU9q9jS1qVKRGGGNtP3db6p5,10,116,38026
HDEkQCEdx9zAHUMPrvYn4Ar7KxmsHyQozkB8uiXa5jZd,10,116,38003
4CjiT534WKtUsPhuaZDyB9EjqRStjLQwXqHLsiMnq5gF,10,116,38000
5mtnE7jqLt5wXFeh43Q4aH2uCzFEAmjZFocm5hwtQggu,10,113,37988
7dqKW6eBPhbCnKNbcxCTNMpMGsepa8GneGHAyZefM3j7,10,116,37896
F9uYkQm4gCaSTdCTauk1XT9zrQeQmtfcSf91CQ7Dw2vv,10,116,37882
935F4W2RHu5PoSJ5CrojG97Bx7GJEZraP4WJy62At6sU,10,115,37816
63Z7GradXmdvofEN6WorsqwmVRPmjTcusFCTPc2BcWBN,10,115,37799
gSPoE3V7WGTg7Pzhdr3UtYjhAWM3i1zVZFr9fhQibLA,10,115,37765
6ztoMmjqKbnwTSamDctZjKPqcDtJ4WLM3BQPdaRUAuqh,10,116,37763
G1Do3oP2kCJZEwzJXmLjYWYC6TbK8rtJs2VGb9aVEy81,10,116,37731
EXXEvEnoketaiURwTa59tT7YvfVyjt3SjJSLvVBC1TFw,10,117,37684
3p23V3MHhCtEEBJHBsEnzivuQcn7nPkvz8UQBhAqT9hp,10,116,37657
4JfCcwjQJSfuwTwe2XsG2n7wt5otG2KAjAfEP2hJQNAB,10,115,37654
Cu3nnfRdJEYTgHkgvZsewiNN2QMHs3QbdrZmbPi3FyA2,10,114,37615
BZcW1ziFBmxPmncSRmndedKXb47e9txTYLYn2w6yFKPM,10,115,37613
4sDk1Rhb8KbeLXiLHyRRAqaNKcKFYjvRCv6wRVWToFm7,10,117,37605
GaVmmmrx2tRzN2xx6frgtKAJ9G6W1vh9BfBupgodvzaP,10,116,37600
8zorwcJssMitjaRHnuFnpDbmgg7vrmVwhxfDj6L9rQas,10,116,37576
6zHYrzMHorAgRRkkDSRz1Xp9MqW21sZtbXCjEdBXErn2,10,115,37575
5Q6gBrJUoNqPLjvLCagFSREn3dJs9AWx9fLLworDDD5i,10,116,37561
D5oDGU2ENsS4sYAcM1NgTLvQxrY7DbSiUzZEfLcGK9DG,10,117,37544
561Fbg2h2YkUx6GD5rY4A5qAywHNSqCedGZBL8UtoiUT,10,117,37512
71ffAK2pHMskhFiQqAmncBVtn7xoPhUXQkLBzxkWAi9t,10,117,37512
EwkmSPJzru6wfEUf5yMcQ2rq9Vv1pkvKwGkwbzQ3AdRc,10,117,37495
BfqehKiiD32uQov2vdywnmQE1kNSUvxfeMBFApdbvktT,10,115,37473
5pwFpcjc2CjF5zKcqbxScivVKVPieTWXh113T9pF6s49,10,116,37459
6LBJNSkWmA6xeXLwMRZk6PnBZom23upDNPktk35sq4Xc,10,115,37455
H2LyakKx7sL5JWvHj5u6zbqSddwuK3sQRsue796MupM6,10,43,37399
4TDHrQdAzkCpmDK3j7uoUZS5nX8pw8b3zVgKGNPHba27,10,114,37367
4VJL5hSguXFnEz7u9AWMVhkHZiJ5xbMyTaQTmcrtYBNj,10,116,37351
C2HcKbX8GT1PZ2Dufu2YETs2V82NmAHf8TsNrmJt4Q2J,9,113,37334
78nzBE4gJDMu5Yu7PoHCAeSA2ZMAtCLUZFC3RgiEeZrV,10,116,37299
5CWqqWXjP7t4WXFgsaAi1kvdEsgXvgmWoD7Nn6BEexbZ,10,114,37289
EMjZd5XQZxPfjZLwDotFBAxSpChscUqae7HqApFp5jGW,10,115,37282
6fTbB2BPesVAGPKsUHCuaNybWnEecki5bP2TrXDn8hkc,9,116,37250
5hnn4UBawNEDZMZhrz6XNMcT3Twgjv8uKwUUnwKN9veT,10,116,37244
4GP7y9HNguWcGQGHZhQpggMo5GCTkRVcsFVhwWcvh3ra,10,115,37230
F1WESGW6xomWCeNnzjLRHxgGMuuRKBhS3rvnC3FskBu,10,115,37201
7K7sH8egnudhA9QJJGQV1GJL5CGy7xj38tcyJZs2AmMr,10,113,37150
C9iHNWp7RnETydbtjSVtyC4d4aTBvJGKxW7YubDiiGRy,10,116,37124
J8APKMFHqfCkCD1q3ZZDTMTqwQ3zBAocrtmah4M7GvdG,10,116,37113
7WfNum521LwqiZ1G7NKzbUdQw5YHJrC7rKLBNMYZdgW2,10,117,37104
EGoBTnUdWmuMtP2qELNGuL43hdddFU2hQik3NcPm2eK2,9,15,37072
6igAwFQQndzSL3xUKAfEhU1WQPJQgdPpstPrnKwuYmkR,10,116,37058
HhJ2Knsca1eqpJQ8qKDxfJdPHs2jqZrkoK36AXYaXePC,9,116,37044
BiEP8CxvAqmFQtbVLUvkAhbo1ySQdsnsAXvqjicMzi1V,10,115,37023
Ec7jGDcT81zRoYdDPogPF3BnKf3ufDnoMusZESErCHag,10,114,36995
C7tNZvtawJyxARNBy6Bq2sYempuu9C2V1UDmomRVJ3Ne,10,115,36988
6v78Cm9AfbPwfSrzHFYZgoqZrLfcFUhrDt12NfTATQw1,9,116,36970
CgUdZxmhpyKBERku4aqD2LjJQnrHVCZZBBZCs6DD4AR,10,116,36963
8w5DkkLFp9PqW7WFRCQubCzpbYjFEcq2cLW8MCTtm9mV,10,114,36957
AnKuk5NVNqPacECoyAf3bdwhhfrL61UYuWP2C1JpYY6W,10,115,36951
DkYuDb7uHUdmFaXb2brnQC551zweT9EsaGo5AJbSYyew,10,116,36949
9SR94rjnevqHnqiykxk1WhuzrygtcJ8F3yx9YBsNaEwP,10,116,36945
DU7z6c4jqReRDzpGfzXZwpEEWpefimpk8xHjE48BZhmR,10,115,36944
8NYYZ6qY5t2CVD7jbsm3wiQhG2MZis8MbzD6qokkDQN6,10,116,36916
BPpR5BYUQExVT8QGyw88qztPgYWVagJCsEQeSjEbDAjL,10,117,36909
2mZr4b4UoGJc3R7WpEDCrHSgzDBY16jeYB6xaKLq7szp,10,116,36843
ASpTWhTSitv3nwCg6XtVETmo1ndDr4qvnoeiUwS2Toe9,10,116,36780
5ySizCUbBpbnumy5DK31iHgbhmbdQP2gVBhqiUeY4zsw,10,115,36773
8HWSuFAGMh7s5pnCt5pSzJcahaX5wv7m4Sc8Y913P9HN,9,117,36769
GdxEKbFnw9tN1ZZ85w4C47t5X6VuL3BSCtQAH8ffizWN,10,108,36754
HCXZpjzkUgXbbi7KnMys96ZNsDmLE2p4XyLLQZ7JNuvL,10,117,36753
3Xy5vyQbax29sszrxk2kMxUcnDjApZfHZ5PnE6g6yekN,10,110,36724
6ytEbpPCXnZhnCAnMWGtNPWpv1MMAshZ1WFhvHwfkomC,10,13,36675
C3mB7sPd1Zk7ZkL2MevEj4CRC59X36gDTeiAbBT1h67Y,10,114,36658
3zhQ7V4LqKzyCfHwa8mzbKWhabot6jT5aSKwZ1XVUSec,10,116,36614
AiJZKuZAorkTSm5uFwmRA9HxBfNidBboKh8doHAPvsct,9,116,36585
2sfr2vUPP11P2JVbwTJq5GBPD815fHeEKo6D7pq31bGV,10,116,36578
8be3nCpZwgsktZe5Y2oL5nVCjDrX9apSQuD6wXZ3t3ht,10,114,36533
CUGrndP6FHULzmeCBWyN26uSVz5XXrESB2YjKXtFf5XW,10,116,36518
JBA8TZtXYLewDYk7sGSrc6HDk3Dh4bPF6WY6itS9Pidz,10,115,36492
8K9A4GCLjtMgaM7CXH8y8441K7ENwMawqVWWKph3rwoe,9,116,36489
ZpahGBndkz63CkHFHo5KscZwkuzxWP3HZ2dYKkq2onT,10,116,36475
7Ki4oZA3bb4qMY4uQFEVG7CNsyb6a5DcXLrhqbivkZrf,10,117,36442
Bvx3J7eJW4eYqS9M4RhbSb2KKYTUv3rKnVs7da6vLuki,10,117,36414
4SwKP99gxwdcDVUNv2uJm8ZKudHYYToNpKxWvQjwqYz6,10,115,36391
7yMsLxEdFa5gYhe7vgBrU4ZjXNEJFL93a3UgoNubmpKk,10,116,36383
5Bq32vBeS5TwecVeEzW5FYcN2qRgevSV7czpZGGSuemq,10,116,36377
8rojh8tA9XNvKq2wTGsyY1UgvJC2ZsEe7R4T7aLSG3y9,10,115,36376
GwNgEwVPvqgV8DipdpM8SrhxW8VdXpjbEG9qLxQwCAqt,10,116,36373
FiabPBcopPk4uJsHvFuo87TAHv26pe8QxEwy3bxjRLv2,10,116,36361
7F7kxQdMVucYXUJYb7omB6URnaiNMENp2nkXC1tMYiiN,10,115,36343
GZRZSk66aDK3iAhFzT5wuxZ9HDHJA7nuNiNzrGbHD69q,10,114,36323
BRxw4Ce7fLCMQ8vgokiJPzpguvyjBFjaH8Jdu7wHoSbT,10,116,36322
7bLrmLnZwkvytnZ5jZkjrTfS1uuqAEismEYzYhEhjNvK,10,116,36302
5fip5EdpzsfY4TVtFB3aQsKMEpmY638bNybKzfZ2DFkK,10,19,36288
DVn3XoxY8L9Uu2kgQoRx46dVgqkKuWyZHqu2T6bh75VK,10,116,36280
FTvjQWHTFgxwf8Jgjd92dV5Z2y5bX1aQTyzcYXZVi7Nw,10,116,36276
82eVvo8YHeE3kLCXapJuHGCnUo1gQo93Bf93h5q63oxH,10,24,36266
7CqZ227p7qbqKVGEFPXYnjAdSR1qP8ZMDY2awRyAm8Tz,10,115,36237
34mKGV8VswmvYq9K8cQJnFPgHJEp4fatuii3Htj1U3ij,10,46,36201
CKVuhyMQdFmVhpSBtyy14C1Q9sxVWD65nVRXueKLSNg3,10,113,36190
6Tw2VELkgHNAz7i7FBbA4sHY5jVW9dXkMfoD9yRFXYeE,10,116,36189
5S1XfeyZ5BvEZaCJd7EpLTPhRrNXVH28TJnGewJ5qccL,10,116,36185
4JMK8AH34Xk4jRcMHVSzpe8HziEExnjma6U74G9APU7b,10,115,36150
BCMz5NcPpL788pKz5kKL2ZPHRYmckSe73Vp9PXwgTbK3,10,115,36110
5iMSQcGKBhjhJ2rLXYDnSiCFu1W4PaxCPadp5XySPKn6,10,114,36069
A3EwWhLFRvcqF8fwcxs9x2vmtut7fj7txCZYN4DFo3vi,10,115,36039
EhqYM73zaYze2MUqX7X5Yq8rTUdMnQ3GdGgeWkyE16Rz,10,116,35997
27c5eku1qFhG7xM3s5u7HtfnxjfsQxJpbn26tDBivu1G,10,24,35936
AMcprRdDipJQpddPwwCX3GRSSwF5dQSsGiUrqjxaZ25w,10,116,35931
7zEDW15mSS1a1DCGbsJiDFhJ4rTmpmCzPVwd13vXh9BD,10,115,35824
6QqD7KBSEajaN2KiobtoMmkdERbYZnUZ2N8gBY3zXUEQ,10,24,35808
Fc17zNSLU4r9xYmYxCQcaYnhg5jTrahsJQKSyQtZMgRX,10,116,35780
6LifL6C2vPFptFT8cLZnjn7Hy57weKRiyWGdPN4WV64S,10,115,35772
ErwNDQ2mDJ3nqUTbkhGXjjG1nrREtTksUs9aNV67t2CU,10,117,35752
7xNToPfiT91McdvLQNSD6ek6EstGogLWL95biNFVLUSJ,10,115,35694
6QkND3XP6HuPeKqkGfjXpYKK99py2W6z1oiGBGH2ovaL,10,117,35688
DfvGo8wBuwaEKdYKJDN16KssqCyoMPZ6oumvWezCeEon,10,116,35687
E5ZnkXDigYQQwxY93AGvW9v3tUi2fx7Uq8sg9UZDv8d4,10,115,35683
8LuFJfG4qt35J4ybuaSTAuEmkMZBNeNcn4vj7yqfE5Zx,10,23,35679
5DeopzsPrxxLPq18Q6VtxgdyQvb55eFXUdNKvoEvefvp,10,73,35665
B38vaAzRiMVgCig5eWfRwyXmLK1UT3X2UJiRVq9t7eVB,10,117,35578
DhhnKnyqz4ET6hCbncqDdxiuDAr56bfNMyUU1RUMVpe8,10,107,35538
CzGjMUxYabMM19NbG4fJJLQ6sWtidNgVTKrXfvoB94TR,9,113,35465
98X3HBuDd8n9ZVzWdNBwDt2F8z3SQuQ4tN7sM72tSG3Q,10,113,35460
3VLtwL2W97ZW3VNtBaGteSs7upKcrKsh5kmPcF9HTQ8H,10,115,35438
CG2W6giciNW6L2B9pZDPzBmM7FDFq7jqk8PexTUxPJhh,10,116,35421
DyGTvZDa66BHJpYxzQiSh9dFApXvuR7v9KiZHw6vgidh,10,116,35419
ufST4ak7FWZ1czDAKLTsV8TWq9VQy4kRz3SbtP1vHAu,10,116,35332
5C5NR8Qe2N2ELQwiACUDzMijuyi8pXEqTT7gRBoaPeTT,10,116,35281
EcZKRmjNfEUsDPAS1GAkssQHtfnwJzFHVZwrRTP3Hxzm,10,116,35125
Fx9zMR6usf1Z7FiuinbcgVJ5vUr2Sg3ydsrM5EvsWXor,10,115,35113
9PXHFEgXbn62nzoxFBnCT2mzuCzeEb8vv569rkmSbXLr,10,49,35099
6kiUgktC8TvXWYDu5jeYCiSAHgnAQVgKhi1ESpfyRt7S,10,116,35095
4aY3kVJWU6U5ZUojiBYvfTBueLsHWVNY9RtnwFjAiVfV,9,116,35049
84rijb1yxZNdoNTXSgvpPrkqS4E8Vmbk8zak5WoH3M7N,10,115,35026
4kDBjexfD9Je5ah8kh9PVocysbpx6QmNkp3w677itEes,10,115,35010
5a2AznwNWkokPX98DLiXuZqnC843kQrRw5aNzBQXKYC4,10,115,34927
3PBF3bV7USXn7qdH57EyUsWdh8HSbjkUC7t52DBKhH66,10,116,34925
FCRWB7Ps4EnTQX33UYtHQV5Lf7CVVQUANLnVAYqVhAWk,9,116,34893
Ev5BCj8HjeEKnTXRXrVxJrmQRQ39ijCTtFctazmETdTa,10,117,34740
DPo6G1xziWY34ibbdPm81tQZ9iKG1v7S61sFaB9bEDXC,10,19,34738
ASnKbwNKVCDr8MbnWPtiAUZRkVLZgpEti1Kp7ESxZbRp,10,111,34700
5FsS2MwT6pbBxzEkFkUkVDJdQoWGJxAuJpnUiLxzAS7g,9,115,34663
5B4X7NyUYtt3uUV8MKzh17vJzjwAUKAVuGcspaGPu1fM,10,116,34652
D2tUHD4KitsvXgAmQmhtvMPDEUngEUADbKNXheaeyEr6,10,115,34597
3p7HB7NedBUF3c691afP6pPEZC9BdEPhBzSqGXR7zQPB,10,115,34578
DSiKrQFdfjc4nEn4evo2hsJ6uyErJbhFHfJXYGh4NmrB,10,116,34517
5TeA9MuqcbUkmM7dZ8YHdLkNRACzf7LJMPsVNKtRJEqV,10,106,34496
BEHVXoMocW76Av1iwsdUEcvzMJporfzdX3W3G8mVJJ33,10,53,34486
9dW3Tecmwe1pXRx2STTKqmZKhp2bXJSmUtm6iDRqmKEf,10,91,34455
2aHEcAnVsHLpwMVGU9oigoe8JvSSZmi3awkaekPoCgf1,10,116,34358
43jzQXbrsVNRZ54m5V5NhPRhmq49r1Qfai5ZmtxWrMMZ,10,116,34333
BpJcLLtcmx9rQA5t9V8RovDBJLNFex2rpa4qpRixd5RV,9,115,34329
2X1antxJgt7dabP5dstHrvEeMH8mByjAZftRTuhnn8Pp,10,115,34312
4KxKfZeh9uakWiX286sednTeGsxQDJY8AAWWyrzdRCGK,10,116,34245
3vChDAio8wrNiWjPJ4z35CQZVefs1yMwrkmyqaphQvGL,10,117,34162
2yoExwF57DGMZGNfjpktRCwCEKjDw9GPcy3o9k4RWtd5,10,117,34119
3tnRWZoGDMLR3mspCnLSXVpyUrQwYHup6fPCeUdhFj9E,10,116,34085
EDCpJa7ERBHvPFJgsbKTx4mYM9GerQbqdWAGGbHsdkbS,10,117,34066
AZFgosbBorkBVhFSQYTPRBpGbgRZwkkhhzkUfn7CzvUW,10,115,34057
Ei2yVu7EAuH1YYrtazWKpfqG9AMYH2FJce9qTXiXADRi,10,115,33989
6fJeARfWAYct14tDmNmonVgLMAkPZZ5zhwQw9D3DF7t7,10,115,33983
C1MUN17qm4dT3XBkjmVmPoyME473DCV5z8zHVAm47bfe,10,116,33975
GBbYnxrJg7HDDAnZmCgFCVURSqVHSon7gCycCwWxK6nP,10,116,33970
FC4ZTg8pfrDQXSxa1KgKXdpymNBFKTQeFDyicVi3QcZc,10,117,33956
CSJm7iYeHbLQGomm5APQgg6XqLH4TNchzbuH235Nf836,10,114,33864
BoGtXk6JcwxP6KoKdZxeKcFn1docYTpv62zh5f9yQZkN,10,116,33858
98TczRf8zUQdnp8bkhczLqptKpWddiv64XtsvBohTcwz,10,116,33828
GhQ8bTutEiHgzT9MUzq6RZZM6NHy475VFrEwUcanDoZM,9,116,33782
GnPPhziJhoz4EKdsukoiCXJZvt9RfGmUddH8AYLJMBdR,10,115,33756
EakXJ2USnTibRbqt7MaYnoonN1Ze3j9o9nxE1tCLtA6Z,10,115,33729
FKaMNDbkuwtqch66wxjNEBJQwXDmwPfYnBGtqZQUL4bD,10,116,33728
5SvtkvdbjzAxqrJUC4ENuuKc6pYS3MSUCjstPozKVmdn,10,115,33716
3UWa2EUTMcsPRSofRqxxWwwwtPbHFxv1Urg4oMisXwFu,10,116,33459
FN6u8ThwmJZCPvoX8XDvvJ5WXbqE4uuXxHvoqw2Jo6Wn,10,116,33411
7ktj13rvEfVHyRo3Cdr9SaH8s38t3hFG4KRnUrUQGwwz,10,51,33396
BWQRrag6W8ak8G71trrp8XTdbhJ337F5AJuSXbxcYomF,10,116,33382
2K336uM14inMZ84GqWfSoBG8hqKByA38BgMKUhA8tLYm,10,22,33257
2EJhLcjzw75iiK1DvfRXAwtqScPtWnhuNhsavrCKE8Lr,10,117,33242
4hFuXGVhZBeaTWAw2qxWB9NzKxrEvx5rFfq6bMyeHijW,10,117,33218
3afJLusEAiPxkANDjhMWVKAqASLjcgkSMzHQNGeZTNwz,10,115,33213
71VpYntjL3weuES5ftqRdASnUaw9dBEHH8UaL9FF9jod,10,51,33087
3woXcfGqaz95VJZMrocK85B3mKKTgoajcLm8V6cpLV88,10,116,33042
5bcTnZDqAjfxUKsgDHGXF1kSV1ArQrwYkxRg4b7TZDpg,9,115,33038
4aEkQZFAyhTTAPNxfYeXFmn1ZaaBwL4zpBw911ivsxYJ,10,116,32941
AWoRjSc6wE27k4vQqJ2uCcjdQQ2es7MiSNLuuCBk5RD4,10,115,32848
9pf6DARibmjG2z3ZcAH72kYWNT5iCCMBQDEgkR7RN92M,8,117,32817
C3ZaAXDxACBUanqDSsoJA3wwhBhfAkhUAisEXCozZaQd,10,25,32779
UWhmkdsNkRSp77XCriPCG8q9NDGSHoAcb8QjbXwYMuA,10,49,32779
oJ1vRMVAL1KEx7Wpk1wgRDBawUrvSRQCxCHwyTkYyia,10,51,32757
6jnFHyzDA6wjYWr3PND6bQw3utu9mtHUEFZFQWkGXdhJ,10,116,32737
6JK7ShcZcStMwbY68hBiL6KtTyooZvLPFEef6brw9c82,10,116,32721
5wHfsic8kovh8KEXEvUKTDq4ZkdYRuwe2L5ufRERGS4p,10,58,32700
9bf2NfzvHA549YZagFFQwDoSa1x9hvivAZWVT3XYN5C1,10,117,32695
Ei27w7LdsAx2jvpevdvTp3yvmaW4jebzLcpYjwiiErso,10,114,32631
GvJXh23ophhLRLzT3oKA47QaTpsaFiiw54qxu2LV2dtk,10,29,32621
2MbYtBqYfganJ8a7BiTxQke2vqtQ8WDipkfJ9C9DwuqC,10,117,32617
5Z2CLr6mEgSqhuTqDpSMEYZEqe8iyRvvrHFMGcRu5svB,5,6,32595
Aa6HKiMEV9pLXGtx9z52mQmsKC1DjMwJGfDvS3bpkQCx,10,117,32469
6AoA9NuKraZVAUJLpCJmMatUhofzL51582QQXwQ46CKg,10,117,32408
DuDFVUKaeMHkyn1e96ekZhbRaKs4poAQCMBDVi8a2u9U,10,116,32393
Bw9CTxEYsZnSC5BDbFvmPMiuCr8qkJMpBEhd7P2aZrvB,10,12,32359
9XCnzC1hbzUFEMmhx7ZHKRm6Dmr5MqY1NvHXybMeJQqp,10,87,32262
AjnBsunpaGcRJiU9tR9GmhQpQcGExcRnpwsbdWYYbVXs,10,77,32222
DFPFL8C6Ho2YDsjJAV6uJkxHwCM7rAy7t3Rf3G3GRhTZ,10,116,32218
EUNqhBFnKrPGM5TdxnBU9xBcLGpdG1ngJpqbpWNvKtJc,10,116,32169
F25BrmTixWWuLr6ET715aqEXsomRpQeuiro4qQwFZRto,10,115,32146
DUfUQuKC9q2WEcJrgES1S7rkLpGecJpmJKxcRbLLmWyD,10,21,32063
HDTqwHqUYKTEGqdYHyupW3VpHuqUbPUVLN7HKXySf9ZD,10,115,31963
9RWdPgDEM7AriF8a3mpejTZnodXPq8QignQTXi4Dkktb,10,46,31919
69hkeJ19eRC4tEX7XpCd1QRBeSo6e6APLnJM4EBEnE2X,4,6,31915
DPncZc6N9ghrnUsF6AuYJ7mNoL2cuTQ7UFxoG8DrY3Uw,10,49,31851
5E2EC2fpS7hwF1CmugnArFJdPwLt1U2S2JUUzRTEGeRT,10,70,31814
EjA5FBXbq7uAe3KUQw47ZwUaQtCFhBLnbDtKHpbL8yZQ,10,116,31809
BDq2TPZ5zwaTc7M2gR8JnPot11sj2mNFaZDExJydG3i,10,116,31793
4g7jv3b1uGwR9r8MishxPgDDwXzdfTHm91CC2T5MATLz,10,116,31785
FrQoii4PsVPRfVF2DBghyZm62fQ7kw46yjSt5xzJ7mzT,10,115,31749
HoxvrfzgP826cyqRfR1RFUU6mq958dn9f8QGUaMry746,9,114,31731
5CgDktXiBZ4iN2JfuvWZ9iaRFEZRwRGQo9nZUCJpNDFZ,10,114,31667
6jPCuaQjf8Qaker9iK5FSnttJsZTiiYZpzrf8gyZVcFF,10,116,31639
Ee75yUf7zb5ortYTbJ3Y5nV6T1EThVcJjEaYue4xBxzb,10,115,31639
GmL2iXHBjmLUSoMtFG1YsHGYWC7Zx6z2G1xcRAUgurdz,10,116,31636
DZXLDd6cJ2D6quqtpGhSViQEC7CwjgNe4UGHTBxcTcMR,10,114,31612
5NZiiwe6jZpWEqaRN8b46LdRfex7mLdBXSNm2xBQT2ZF,10,29,31609
QG3r8vvM277n51mj6LLEkZZmtkuvmbYPQiyCcfKsV3d,10,51,31588
9mV1kNke8qws8DKNjFNfP31vwjorptnGAAdVkqaqi1w8,10,62,31583
C4rGQfWNRrANjKaMvGFnprwi1aiFn4ipFtdJ7QTUzfum,10,116,31546
B5mybgg7giyzqZ591beMLFRgNNQYQJK9pYX8PrdTMegE,10,115,31516
42KmApcAsVr8WzGydBUNxaqmGZisqDrtTUqAod6f2Y9p,10,18,31495
CXXzuYBdURR7znqUm37Cs84wo9rYB3qnmiR89LxbZpy5,10,114,31479
2N8nMAjgSeQjBH9V7ZVMSERadjeMCSiRjjTDcuJxjcVB,10,116,31440
vefzQJHod5sPjzzjqV1oDgDki7u4LGW53qcBkwmBq5t,10,115,31414
5hZYYYjW29dedaZyMfwfmzDhtXjDq5VPndr5MvJdNNEu,10,117,31407
Bb4KAr7pjifv4gY6N2DJEYC29YTW4ipuTLdH4idg6LUs,10,31,31402
EEA2BDSi7McyTCjVPa9BnCWhpwFq3WN16ee67zj2WZNm,10,14,31393
AkJXHAPzmkLUvnsBAjga1hmYSoypQvGaMc8ezxrGVq63,10,116,31390
CapQQ5w6Lkqo6w7TntrBiQ34qwvb7V2Burep7pPZ9mJZ,10,78,31330
FAxDsjYFj9Fr7DYHCABAZz6JnJbL8VSB2KBxydjbgJov,10,18,31310
8tNSzFxJgWBfipZb4o4bo6Ex69r1U5JDEEYZGFyC91D6,10,115,31293
